position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
13813090	1.949668	31.334578
13813199	1.944388	31.334791
13813289	1.939174	31.334966
13813344	1.938563	31.335072
13813390	1.935056	31.335161
13813655	1.933995	31.335674
13813869	1.934108	31.336088
13814116	1.810539	31.336566
13814182	1.250672	31.336685
13814473	1.003482	31.337049
13814524	0.748761	31.337100
13816395	0.749858	31.338501
13817970	0.751149	31.339682
13818107	10.964448	31.339785
13818931	19.288756	31.348820
13819039	28.020447	31.350903
13819661	35.971919	31.368332
13820685	27.537975	31.405167
13820894	14.572117	31.410923
13821056	1.591091	31.413283
13821386	1.591159	31.413808
13821572	1.592094	31.414104
13821628	1.625020	31.414193
13822036	2.367733	31.414856
13822359	1.528990	31.415621
13822869	1.408369	31.416401
13822902	1.317285	31.416447
13823027	1.292849	31.416612
13823469	1.292425	31.417184
13823798	1.270866	31.417609
13823984	0.546628	31.417845
13824322	0.482875	31.418030
13824368	0.483540	31.418052
13824393	0.465534	31.418064
13825081	0.465558	31.418385
13826765	0.315217	31.419169
13827060	0.087599	31.419261
13827558	0.069167	31.419305
13828469	0.081132	31.419368
13829989	0.129156	31.419491
13830016	0.170965	31.419495
13830229	0.189577	31.419531
13830450	0.203705	31.419573
13831750	0.169393	31.419838
13832151	0.175279	31.419906
13833149	0.179327	31.420081
13833487	0.184842	31.420142
13833594	0.190203	31.420161
13833844	0.196208	31.420209
13834905	0.254528	31.420417
13835107	0.349738	31.420468
13835243	0.354094	31.420516
13835466	0.365837	31.420595
13836569	0.383688	31.420998
13837388	0.392030	31.421313
13837412	0.395788	31.421322
13837563	0.394066	31.421382
13838340	0.389084	31.421688
13838470	0.385843	31.421739
13839023	0.387168	31.421952
13839278	0.386946	31.422051
13840080	0.426960	31.422361
13840422	0.501778	31.422507
13841527	0.663425	31.423062
13841619	0.795972	31.423123
13842856	1.075142	31.424107
13843682	1.114324	31.424995
13844197	0.750907	31.425569
13844299	0.596116	31.425646
13844961	0.596116	31.426040
13845177	0.593078	31.426169
13845680	0.592895	31.426467
13845690	0.590940	31.426473
13845708	0.589342	31.426484
13845726	0.585804	31.426495
13845805	0.583516	31.426541
13846067	0.583433	31.426694
13846274	0.583103	31.426815
13846676	0.583631	31.427049
13847127	0.584571	31.427312
13847136	0.585300	31.427317
13847356	0.587034	31.427446
13847501	0.585096	31.427531
13847616	0.583053	31.427599
13848179	0.614888	31.427927
13849917	0.604235	31.428996
13850026	0.544727	31.429061
13850042	0.478079	31.429070
13851108	0.087162	31.429580
13851995	0.049810	31.429657
13853045	0.049438	31.429709
13853125	0.049230	31.429713
13853467	0.049622	31.429730
13853855	0.228727	31.429749
13854320	0.686207	31.429856
13854873	0.049203	31.430235
13855608	0.116347	31.430271
13856006	0.881742	31.430318
13856565	0.881542	31.430811
13856683	0.855011	31.430915
13856757	0.070381	31.430978
13857023	0.046755	31.430997
13857840	0.048606	31.431035
13857900	0.050978	31.431038
13858060	0.054153	31.431046
13858108	0.059950	31.431049
13859266	0.059952	31.431118
13859373	0.269757	31.431124
13859457	4.587765	31.431147
13859559	0.403546	31.431615
13860033	0.446068	31.431806
13861193	0.386313	31.432324
13861339	0.342119	31.432380
13861611	0.342415	31.432473
13861806	0.342886	31.432540
13863492	0.333371	31.433118
13863731	0.987229	31.433198
13863740	1.604916	31.433207
13865328	1.607425	31.435755
13865483	1.597051	31.436004
13866414	1.105679	31.437491
13866765	1.043869	31.437879
13866948	0.959196	31.438070
13867004	0.877697	31.438124
13868357	0.679424	31.439312
13868467	0.537601	31.439386
13869069	0.509737	31.439710
13869146	0.507969	31.439749
13869162	0.482622	31.439757
13869349	0.467093	31.439848
13869516	0.456645	31.439926
13869736	0.456686	31.440026
13870562	0.476137	31.440403
13870616	0.514165	31.440429
13870900	0.527408	31.440575
13870957	0.793334	31.440605
13871076	1.175461	31.440699
13871313	1.256375	31.440978
13871436	1.269449	31.441133
13871687	1.147181	31.441451
13871791	0.939332	31.441571
13871841	0.806129	31.441617
13871974	0.641023	31.441725
13874196	0.640879	31.443149
13874563	0.506192	31.443384
13874854	0.949222	31.443532
13875238	0.922452	31.443896
13875363	0.915884	31.444011
13875406	0.905886	31.444051
13875978	0.906084	31.444569
13876283	0.907391	31.444845
13876435	0.907899	31.444983
13876611	0.908439	31.445143
13876730	0.911048	31.445251
13876882	0.910935	31.445390
13877198	0.468216	31.445677
13877366	0.308633	31.445756
13878257	0.304563	31.446031
13878447	0.293901	31.446089
13878482	0.282913	31.446099
13878660	0.325379	31.446150
13878850	0.353329	31.446211
13879003	0.374851	31.446265
13879023	0.414982	31.446273
13879127	0.432365	31.446316
13879629	0.455265	31.446533
13879696	0.475738	31.446564
13879868	0.498597	31.446645
13880266	0.544871	31.446844
13880290	0.596804	31.446857
13880522	0.904402	31.446995
13881199	0.977231	31.447608
13881410	28.859404	31.447814
13881538	28.875601	31.451508
13881649	28.891047	31.454713
13881717	2.000494	31.456678
13883713	2.111366	31.460671
13883755	2.225911	31.460759
13887287	4.389183	31.468621
13888105	2.124540	31.472212
13888790	1.387670	31.473667
13892742	2.662985	31.479151
13892805	7.047382	31.479319
13892907	7.503478	31.480038
13893157	8.579664	31.481914
13893405	12.841628	31.484041
13893919	16.456935	31.490642
13894030	16.744817	31.492469
13894256	14.400294	31.496253
13894417	13.256144	31.498571
13894810	13.256144	31.503781
13895540	13.256144	31.513458
13895750	11.915384	31.516242
13896013	4.994968	31.519376
13896233	4.990465	31.520474
13896419	3.688325	31.521403
13896757	2.158264	31.522649
13896880	1.623834	31.522915
13897364	1.711326	31.523701
13897896	5.094034	31.524611
13898206	5.995739	31.526190
13898369	8.954059	31.527168
13898498	9.062078	31.528323
13898584	21.501648	31.529102
13898661	22.282476	31.530758
13899200	22.674931	31.542768
13899766	22.728056	31.555602
13900333	22.728056	31.568489
13900989	15.486679	31.583398
13901079	10.500599	31.584792
13901092	10.497302	31.584929
13901337	8.873270	31.587500
13901853	8.876389	31.592079
13902717	4.018105	31.599748
13902747	1.053157	31.599869
13903011	0.980537	31.600147
13903108	0.856862	31.600242
13903313	0.589224	31.600418
13903762	0.589183	31.600682
13904637	0.589650	31.601198
13904725	0.577408	31.601250
13904865	0.561807	31.601330
13906604	0.560570	31.602307
13906768	0.557799	31.602399
13906889	0.549858	31.602467
13907188	0.541666	31.602631
13908831	0.531123	31.603521
13909131	0.526938	31.603681
13909630	0.523504	31.603944
13911044	0.468711	31.604684
13911256	0.433731	31.604783
13912513	0.431595	31.605328
13912549	0.428637	31.605344
13912680	0.425457	31.605400
13915529	3.929379	31.606612
13915807	16.982778	31.607704
13917035	3.785210	31.628559
13918238	2.781884	31.633113
13918332	2.654629	31.633374
13918336	2.216544	31.633385
13918628	1.924528	31.634032
13919178	1.872542	31.635091
13919235	1.897150	31.635198
13919527	2.176266	31.635751
13919609	2.174808	31.635930
13920617	2.182820	31.638122
13921340	8.975488	31.639700
13922331	18.713598	31.648595
13922391	19.928438	31.649718
13922627	19.943235	31.654421
13922986	18.508165	31.661581
13923020	16.805351	31.662210
13923796	5.808441	31.675251
13923992	5.728336	31.676389
13924399	1.439871	31.678721
13926064	0.920055	31.681118
13927002	0.753759	31.681981
13927014	0.595214	31.681990
13927075	0.489402	31.682026
13927702	0.459677	31.682333
13927979	0.460169	31.682461
13928034	0.455320	31.682486
13929476	0.460158	31.683143
13930147	0.748056	31.683451
13930156	0.748056	31.683458
13930165	0.996719	31.683465
13930197	1.163304	31.683497
13930318	1.208743	31.683637
13930630	1.168736	31.684015
13930675	1.168481	31.684067
13930825	1.168236	31.684242
13931251	0.841407	31.684740
13931415	0.747208	31.684878
13931428	0.671230	31.684888
13932294	0.987323	31.685469
13932324	1.468412	31.685499
13932658	1.588651	31.685989
13932894	3.148731	31.686364
13933112	4.359587	31.687050
13933122	9.108778	31.687094
13933400	4.339492	31.689626
13933463	2.447265	31.689900
13934065	1.598979	31.691373
13934080	0.848045	31.691397
13934386	0.540582	31.691656
13934412	0.429304	31.691670
13934615	0.426435	31.691758
13935007	0.426251	31.691925
13935870	0.428672	31.692293
13936296	0.434784	31.692475
13937778	0.443588	31.693120
13937872	0.455162	31.693161
13938388	0.465039	31.693396
13938482	0.475098	31.693440
13938610	0.485513	31.693501
13938630	0.492992	31.693510
13938841	0.493734	31.693614
13938976	0.496886	31.693681
13939517	0.502561	31.693950
13939819	0.506956	31.694102
13939834	0.518442	31.694109
13940353	0.530604	31.694378
13940730	0.553621	31.694578
13940934	0.579900	31.694691
13941138	0.582350	31.694810
13941352	0.623811	31.694934
13942692	0.650087	31.695770
13944488	0.655690	31.696938
13945210	0.665670	31.697411
13946131	0.715886	31.698024
13949650	4.148212	31.700543
13950359	0.581329	31.703485
13952327	0.397413	31.704629
13952766	0.261766	31.704803
13952896	0.191049	31.704837
13953667	0.187704	31.704984
13953967	0.186548	31.705041
13955581	0.186383	31.705342
13956228	0.186194	31.705462
13956336	0.186431	31.705482
13957196	0.186573	31.705643
13957323	0.186738	31.705666
13957709	0.187459	31.705739
13958044	0.188903	31.705801
13958272	0.193829	31.705844
13958817	0.220654	31.705950
13959101	1.205536	31.706013
13959203	1.326802	31.706136
13959259	1.824454	31.706210
13959607	2.319280	31.706845
13960057	0.649081	31.707889
13960082	0.206281	31.707905
13961264	0.183060	31.708149
13963608	0.169038	31.708578
13964801	0.169585	31.708779
13966104	0.382043	31.709000
13966386	1.041551	31.709108
13966418	1.766640	31.709141
13966839	1.773169	31.709885
13967246	1.324737	31.710607
13967303	1.180306	31.710682
13967788	1.181617	31.711255
13967818	1.181846	31.711290
13968029	2.250818	31.711540
13968132	2.072191	31.711771
13968148	1.861067	31.711805
13968198	1.587301	31.711898
13968487	0.392390	31.712356
13968740	0.336446	31.712456
13969670	0.337074	31.712769
13970047	0.337294	31.712896
13971273	0.337519	31.713309
13972028	0.337878	31.713564
13972097	0.338146	31.713587
13975800	0.338773	31.714839
13976091	0.346090	31.714938
13976356	0.342489	31.715030
13976605	0.339824	31.715115
13977147	0.339034	31.715299
13977214	0.338940	31.715322
13977266	0.338469	31.715340
13977699	0.338156	31.715486
13977766	0.339170	31.715509
13978091	2.115853	31.715619
13978116	4.214734	31.715672
13979558	25.721834	31.721750
13979785	25.721834	31.727588
13980348	25.722410	31.742070
13986553	13.914990	31.901677
13986727	1.397709	31.904099
13987719	1.679804	31.905485
13989121	13.096276	31.907840
13992564	9.200634	31.952931
13996140	0.238071	31.985832
14000201	0.189601	31.986799
14000581	0.184668	31.986871
14002972	0.181128	31.987313
14003656	0.590653	31.987436
14005133	0.196409	31.988309
14005751	0.160503	31.988430
14007563	0.205095	31.988721
14007793	0.307537	31.988768
14008674	0.421629	31.989039
14008797	0.467838	31.989091
14009418	0.467634	31.989382
14009476	0.466988	31.989409
14009819	0.466865	31.989569
14009823	0.466900	31.989571
14010388	0.453646	31.989834
14010894	0.607543	31.990064
14010994	0.897712	31.990125
14012088	0.883389	31.991107
14013077	0.810174	31.991981
14013203	0.789229	31.992083
14013666	0.410407	31.992448
14014308	0.323554	31.992712
14015081	0.253958	31.992962
14015310	0.207922	31.993020
14015342	0.165612	31.993026
14017465	0.165612	31.993378
14019237	0.151294	31.993672
14019564	0.150870	31.993721
14019817	0.150547	31.993759
14019872	0.150185	31.993767
14019892	0.149848	31.993770
14020382	0.149734	31.993844
14021492	0.150016	31.994010
14023005	0.152851	31.994237
14023188	0.155942	31.994265
14023521	0.164193	31.994317
14023847	0.164272	31.994370
14024498	0.211658	31.994477
14025162	0.211658	31.994618
14025351	0.229640	31.994658
14025711	0.252656	31.994741
14025835	0.289906	31.994772
14025892	0.342082	31.994788
14025942	0.342082	31.994806
14026007	0.451794	31.994828
14026361	0.550654	31.994988
14026379	0.634431	31.994998
14026449	0.674886	31.995042
14026614	0.714765	31.995153
14026951	0.843078	31.995394
14026954	0.991567	31.995397
14027015	0.996898	31.995457
14027205	1.018914	31.995647
14027632	0.899919	31.996082
14027732	0.755093	31.996172
14027738	0.621983	31.996176
14027743	0.621983	31.996179
14027959	0.566411	31.996314
14028081	0.566411	31.996383
14028379	0.561685	31.996552
14028431	0.511824	31.996581
14028633	0.511824	31.996684
14029033	0.511824	31.996889
14029834	0.511969	31.997299
14030360	0.237007	31.997568
14031166	0.237027	31.997759
14031695	0.236984	31.997885
14031871	0.236919	31.997926
14032093	0.228143	31.997979
14032454	0.227719	31.998061
14032518	0.227361	31.998076
14032756	0.227361	31.998130
14033067	0.227605	31.998201
14033296	0.227601	31.998253
14033305	0.227532	31.998255
14033449	0.227472	31.998288
14033767	0.227392	31.998360
14034499	0.232839	31.998526
14034701	0.234641	31.998573
14035689	0.230484	31.998805
14035732	0.226915	31.998815
14036334	0.226914	31.998952
14036471	0.225427	31.998983
14037730	0.219322	31.999267
14038174	0.510574	31.999364
14038201	0.510574	31.999378
14038339	0.606056	31.999448
14038545	0.591901	31.999573
14038659	0.584510	31.999641
14038915	0.521044	31.999790
14039439	0.397358	32.000063
14039608	0.303911	32.000131
14039648	0.208070	32.000143
14040351	0.208070	32.000289
14040598	0.194788	32.000340
14041756	0.194788	32.000566
14041958	0.193524	32.000605
14042032	0.193514	32.000620
14042077	0.193514	32.000628
14042215	0.191128	32.000655
14042688	0.187350	32.000745
14043014	0.185277	32.000806
14043175	0.185406	32.000836
14044378	0.215879	32.001059
14044717	0.248404	32.001133
14044948	0.293049	32.001190
14045399	0.370222	32.001322
14045404	0.449201	32.001324
14046264	0.467038	32.001710
14046409	0.470340	32.001778
14047418	1.100546	32.002253
14048660	1.100599	32.003619
14048844	0.955311	32.003822
14049291	0.955605	32.004249
14049727	0.962364	32.004666
14050892	0.767549	32.005787
14051776	0.303198	32.006465
14053831	0.225565	32.007088
14054080	0.151222	32.007144
14055406	0.150652	32.007345
14058621	0.148587	32.007829
14064788	0.180601	32.008746
14067003	0.219957	32.009146
14067231	0.271170	32.009196
14070393	0.266017	32.010053
14071253	0.263979	32.010282
14072099	0.264686	32.010505
14073191	0.265452	32.010794
14073431	0.266896	32.010858
14073795	0.268631	32.010955
14074178	0.268891	32.011058
14074596	0.281978	32.011171
14074638	0.282436	32.011182
14075304	0.284533	32.011371
14075379	0.661061	32.011392
14076222	1.154063	32.011949
14076257	1.970045	32.011990
14077661	1.841878	32.014755
14078419	0.502881	32.016152
14079388	0.314416	32.016639
14079834	0.225602	32.016779
14085939	0.834770	32.018156
14088552	12.638849	32.020338
14089420	2.720029	32.031308
14090683	2.708114	32.034744
14090822	2.695617	32.035120
14091078	2.676203	32.035810
14091340	2.407286	32.036511
14091796	1.389706	32.037609
14091969	1.388449	32.037849
14091992	0.914420	32.037881
14094911	0.950454	32.040551
14095276	0.985801	32.040897
14098140	1.084765	32.043721
14098247	1.160860	32.043837
14098821	1.188905	32.044503
14099521	1.205639	32.045335
14100457	1.130162	32.046464
14101239	1.118108	32.047348
14101300	1.117320	32.047416
14102548	0.894828	32.048810
14103118	0.654085	32.049320
14103607	0.472509	32.049640
14103738	0.419506	32.049702
14103822	0.308669	32.049737
14106741	0.309094	32.050638
14107366	0.311068	32.050832
14107717	0.309451	32.050941
14108563	0.309556	32.051203
14109740	0.317892	32.051567
14113375	0.317859	32.052722
14114137	0.309289	32.052965
14115651	0.309350	32.053433
14118381	0.308649	32.054277
14122388	0.362309	32.055514
14123737	0.807819	32.056003
14124066	1.460697	32.056269
14126330	1.588307	32.059576
14126346	1.721925	32.059601
14128075	1.722828	32.062578
14128524	1.721606	32.063352
14132484	1.659006	32.070169
14133151	1.564956	32.071276
14134070	1.488374	32.072714
14135410	1.476619	32.074709
14136658	1.472024	32.076551
14137090	1.470477	32.077187
14137684	1.471274	32.078061
14138719	1.631751	32.079584
14138736	1.813495	32.079611
14138923	2.190575	32.079950
14139180	2.288862	32.080513
14139201	2.403030	32.080561
14139300	14.134310	32.080799
14140337	14.056675	32.095457
14140929	3.299441	32.103778
14141090	1.916186	32.104309
14142391	1.887377	32.106802
14142658	1.888207	32.107306
14143591	1.926502	32.109068
14145054	2.023859	32.111886
14146098	2.523056	32.113999
14148480	2.571036	32.120009
14150579	2.597901	32.125406
14151240	2.639962	32.127123
14151672	2.672091	32.128264
14152126	2.691110	32.129477
14152489	2.710979	32.130454
14155405	1.678230	32.138359
14156833	0.130751	32.140755
14163635	0.130751	32.141645
14163964	0.132342	32.141688
14167582	0.133239	32.142167
14170569	0.134715	32.142565
14178270	0.064854	32.143602
14179539	0.049097	32.143684
14179804	0.047536	32.143697
14179891	0.436420	32.143701
14180980	0.467688	32.144177
14181390	0.060319	32.144368
14182068	0.032533	32.144409
14185398	0.032501	32.144518
14185472	0.032465	32.144520
14186098	0.032496	32.144540
14186664	0.032521	32.144559
14189022	0.032566	32.144635
14195345	0.032602	32.144841
14198650	0.032661	32.144949
14199590	0.032782	32.144980
14201192	0.032888	32.145032
14202163	0.033000	32.145064
14202188	0.033016	32.145065
14202606	0.400899	32.145079
14202628	0.401035	32.145088
14203483	0.401151	32.145431
14204222	0.034501	32.145727
14204643	0.036963	32.145742
14205393	0.048823	32.145769
14205744	0.094396	32.145786
14205836	0.167060	32.145795
14206749	0.156058	32.145948
14207814	0.046510	32.146114
14208671	0.029038	32.146154
14208811	0.016431	32.146158
14210166	0.015946	32.146180
14213043	0.016366	32.146226
14213115	0.016714	32.146227
14215408	0.016915	32.146265
14216315	0.016975	32.146281
14219837	0.017324	32.146341
14220857	0.017324	32.146358
14224276	0.453299	32.146417
14225000	0.017390	32.146746
14226920	0.017848	32.146779
14226980	0.018297	32.146780
14229099	0.019757	32.146819
14231069	0.021650	32.146858
14231672	0.027927	32.146871
14232238	0.040442	32.146887
14232390	0.053210	32.146893
14232738	0.066093	32.146911
14233476	0.068993	32.146960
14234139	0.070431	32.147006
14235071	0.133893	32.147071
14235578	0.114562	32.147139
14237978	0.107218	32.147414
14238114	0.095913	32.147429
14238139	0.081870	32.147431
14238892	0.064092	32.147493
14239347	0.039455	32.147522
14239683	0.024446	32.147535
14240303	0.024487	32.147550
14241569	0.024153	32.147581
14242253	0.024680	32.147598
14242635	0.024568	32.147607
14242819	0.024956	32.147612
14243066	0.025598	32.147618
14244521	0.025722	32.147655
14245365	0.293063	32.147677
14246630	0.397655	32.148048
14246913	0.537867	32.148160
14247105	0.527407	32.148264
14247231	0.414017	32.148330
14248851	0.181835	32.149001
14248926	0.105583	32.149014
14249677	0.084822	32.149094
14249900	0.062097	32.149113
14249996	0.045444	32.149119
14250089	0.035371	32.149123
14250142	0.027829	32.149125
14250915	0.026453	32.149146
14251303	0.025959	32.149156
14251359	0.025203	32.149158
14252150	0.025112	32.149178
14252240	0.025032	32.149180
14252685	0.024914	32.149191
14253072	0.024904	32.149201
14255439	0.024894	32.149260
14256271	0.025839	32.149281
14256806	0.028689	32.149294
14257177	0.036624	32.149305
14258031	0.782726	32.149336
14258948	0.386610	32.150054
14259688	0.175932	32.150340
14259815	0.005400	32.150362
14262854	0.005400	32.150379
14262868	0.006498	32.150379
14263630	0.006498	32.150384
14263799	0.006498	32.150385
14264520	0.006499	32.150390
14265725	0.129784	32.150398
14266405	0.129784	32.150486
14268959	0.129784	32.150817
14270121	0.142463	32.150968
14271367	0.142463	32.151146
14272388	0.142463	32.151291
14273522	0.142495	32.151453
14274366	0.142676	32.151573
14274920	0.600795	32.151652
14275439	0.602797	32.151964
14275720	0.605815	32.152133
14276055	0.609764	32.152336
14276878	0.029448	32.152838
14279037	0.032741	32.152901
14279149	0.034821	32.152905
14279481	0.036255	32.152917
14279939	0.037315	32.152933
14286801	0.042675	32.153189
14286888	0.048574	32.153193
14288431	0.038754	32.153268
14289154	0.038731	32.153296
14289519	0.038732	32.153310
14290064	0.038726	32.153331
14292141	0.038738	32.153412
14295705	0.038738	32.153550
14296156	0.040087	32.153567
14297753	0.040196	32.153631
14298347	0.040335	32.153655
14299272	0.651444	32.153692
14300152	0.045048	32.154266
14302008	0.045597	32.154349
14303003	0.046082	32.154395
14303440	0.046306	32.154415
14303906	0.046233	32.154436
14304175	0.046298	32.154449
14306110	0.047220	32.154538
14306119	0.047859	32.154539
14307149	0.047784	32.154588
14308663	0.074591	32.154661
14309139	0.404774	32.154696
14311035	0.043777	32.155463
14313033	0.044166	32.155551
14313728	0.044856	32.155582
14315852	0.046173	32.155677
14317915	0.051455	32.155772
14318483	0.055227	32.155801
14318559	0.058678	32.155806
14319884	0.060113	32.155883
14320605	0.062621	32.155927
14321300	0.066895	32.155970
14322819	0.081275	32.156072
14322995	0.089232	32.156086
14323256	0.093297	32.156109
14323446	0.114581	32.156127
14323762	0.116267	32.156163
14325178	0.116763	32.156328
14325518	0.097366	32.156368
14325695	0.096855	32.156385
14326583	0.096725	32.156471
14326660	0.096605	32.156478
14326948	0.096509	32.156506
14327297	0.096492	32.156540
14328172	0.096435	32.156624
14329341	0.096435	32.156737
14331025	0.096472	32.156899
14333079	0.188313	32.157098
14334917	0.135974	32.157444
14336309	0.145655	32.157633
14336671	0.312670	32.157686
14336738	0.584304	32.157707
14338126	2.933258	32.158518
14338224	0.705399	32.158805
14339705	0.585380	32.159850
14339902	0.475484	32.159965
14340031	0.385248	32.160026
14340070	0.265113	32.160041
14341642	0.263329	32.160458
14342026	0.262402	32.160559
14342630	0.261830	32.160718
14343046	0.261476	32.160827
14343858	0.265469	32.161039
14344101	0.265301	32.161104
14345901	0.269825	32.161581
14346000	0.273409	32.161608
14346425	0.276924	32.161724
14348079	0.278198	32.162182
14349338	0.279135	32.162532
14350675	0.280082	32.162906
14351252	0.283544	32.163067
14351433	0.288271	32.163118
14352072	0.284456	32.163303
14353009	0.283542	32.163569
14354034	0.291879	32.163860
14354083	0.302523	32.163874
14354327	0.302653	32.163948
14354661	0.314713	32.164049
14355765	0.416407	32.164396
14355817	0.416575	32.164418
14356650	0.348128	32.164765
14356920	0.314463	32.164859
14359205	0.325250	32.165578
14359233	0.338154	32.165587
14359305	0.347234	32.165611
14359513	0.360469	32.165683
14360839	0.417273	32.166161
14361285	0.459343	32.166347
14361317	0.494694	32.166362
14363475	0.501337	32.167430
14363948	0.507489	32.167667
14364654	0.509340	32.168025
14365334	0.429557	32.168371
14369264	0.431325	32.170060
14370339	0.591902	32.170523
14371051	0.707329	32.170945
14372873	0.757016	32.172233
14374645	24.042790	32.173575
14377712	17.420261	32.247314
14377741	7.020612	32.247819
14378042	2.187320	32.249933
14379836	1.356351	32.253857
14379931	0.704427	32.253985
14388305	0.696285	32.259884
14391139	0.691027	32.261858
14392587	0.688860	32.262858
14395158	0.853322	32.264629
14395432	0.949133	32.264863
14398324	0.947795	32.267608
14399281	1.050784	32.268515
14399793	2.344200	32.269053
14400013	0.911370	32.269569
14400309	0.865942	32.269839
14401144	0.865718	32.270562
14401645	0.865485	32.270995
14401962	0.862777	32.271270
14402010	0.862671	32.271311
14402265	0.860857	32.271531
14402337	0.858593	32.271593
14402715	0.859539	32.271918
14402979	0.859876	32.272144
14403755	0.859220	32.272812
14404222	0.681384	32.273213
14405428	0.627714	32.274035
14405892	0.553830	32.274326
14406442	0.506239	32.274631
14408175	0.474783	32.275508
14409076	0.458214	32.275936
14409658	0.453837	32.276202
14414525	0.450154	32.278411
14415593	0.452344	32.278892
14415800	0.450137	32.278986
14418381	0.465804	32.280147
14425130	0.493209	32.283291
14428343	0.502533	32.284876
14428504	0.516910	32.284957
14428853	0.615669	32.285137
14429034	0.886232	32.285249
14429960	1.133839	32.286069
14430442	0.448351	32.286616
14431452	0.303840	32.287069
14437023	0.303885	32.288761
14438320	0.303868	32.289155
14439864	0.304602	32.289625
14440600	0.306260	32.289849
14440874	0.308164	32.289933
14441850	0.345715	32.290233
14442631	5.489288	32.290503
14442826	6.024143	32.291574
14450654	3.891770	32.338731
14450674	1.789876	32.338809
14453050	1.777417	32.343061
14454520	1.781483	32.345674
14457007	1.795827	32.350105
14458012	2.153234	32.351910
14458072	2.181410	32.352039
14458123	2.181081	32.352150
14458346	1.797353	32.352636
14462297	1.796335	32.359738
14462588	1.802577	32.360260
14462736	1.846961	32.360527
14462949	41.538589	32.360921
14463026	74.157013	32.364119
14463126	74.999807	32.371535
14463359	74.999807	32.389010
14463714	74.999807	32.415635
14464154	74.999807	32.448635
14464238	74.999807	32.454935
14464538	74.930591	32.477435
14464656	47.395072	32.486276
14464797	3.452025	32.492959
14466115	3.192824	32.497509
14466502	3.195588	32.498744
14466557	3.198800	32.498920
14467157	3.199812	32.500840
14467313	3.198253	32.501339
14468489	3.195624	32.505100
14469218	12.975011	32.507429
14469360	13.829127	32.509272
14469785	24.332238	32.515149
14469827	49.834332	32.516171
14471228	49.834332	32.585989
14471261	49.834332	32.587634
14471420	49.834332	32.595557
14472528	1.035129	32.650774
14473575	1.033117	32.651858
14475162	0.709024	32.653497
14476506	0.645661	32.654450
14479318	0.567141	32.656266
14483486	0.557590	32.658629
14483542	0.538542	32.658661
14486821	0.533080	32.660427
14488130	0.413355	32.661124
14488302	0.294255	32.661195
14492811	0.286997	32.662522
14493575	0.276582	32.662742
14499886	0.286716	32.664487
14500339	0.301514	32.664617
14504427	0.301491	32.665850
14507585	0.303282	32.666802
14507772	0.320783	32.666858
14508423	0.343324	32.667067
14510543	0.693003	32.667795
14512853	0.681852	32.669396
14520684	0.307144	32.674735
14531444	0.305730	32.678040
14536821	0.305770	32.679684
14539349	0.229924	32.680457
14541353	0.205728	32.680918
14541727	0.185868	32.680995
14541784	0.164427	32.681006
14545264	0.155205	32.681578
14547058	0.147022	32.681856
14551039	0.128596	32.682441
14566432	0.130449	32.684421
14568770	0.130453	32.684726
14571771	0.056942	32.685117
14577043	0.045481	32.685418
14578151	0.036944	32.685468
14578296	0.029019	32.685473
14586821	0.026835	32.685721
14587459	0.025468	32.685738
14609259	0.026812	32.686293
14615187	0.235732	32.686452
14618311	0.141722	32.687188
14618334	0.041713	32.687192
14627694	0.041648	32.687582
14629455	0.041604	32.687655
14629488	0.041519	32.687657
14631931	0.041386	32.687758
14632942	0.041226	32.687800
14633693	0.041055	32.687831
14635871	0.040903	32.687921
14636530	0.040901	32.687947
14636870	0.040789	32.687961
14639247	0.040796	32.688058
14639557	0.040796	32.688071
14639802	0.040691	32.688081
14643266	0.040588	32.688222
14648791	0.040569	32.688446
14649626	0.040507	32.688480
14650645	0.040507	32.688521
14652839	0.040457	32.688610
14653291	0.040457	32.688628
14654594	0.040432	32.688681
14657616	0.040462	32.688803
14658272	0.040448	32.688830
14663235	0.041426	32.689031
14665275	0.055046	32.689115
14665344	0.055058	32.689119
14665479	0.070113	32.689126
14665944	0.085965	32.689159
14666594	0.103832	32.689215
14670208	0.103832	32.689590
14670767	0.104337	32.689648
14671509	0.103114	32.689726
14672251	0.103089	32.689802
14673485	0.101967	32.689929
14677577	0.105731	32.690347
14679027	0.105722	32.690500
14686760	0.104439	32.691317
14687081	0.104439	32.691351
14697357	0.104439	32.692424
14697698	0.105023	32.692460
14698472	0.105503	32.692541
14699185	0.105503	32.692616
14699887	0.106008	32.692690
14700254	0.106623	32.692729
14702774	0.106623	32.692998
14703673	0.106623	32.693094
14705001	0.107426	32.693235
14705282	0.108263	32.693266
14706369	0.108263	32.693383
14709858	0.109660	32.693761
14709954	0.109653	32.693772
14724589	0.109828	32.695376
14732037	0.109881	32.696194
14732178	0.116833	32.696210
14735982	0.116860	32.696654
14739723	0.137679	32.697091
14745327	0.137768	32.697863
14759143	0.141511	32.699766
14759768	0.918586	32.699855
14760734	0.923069	32.700742
14930496	0.937619	32.857444
14953942	1.541324	32.879428
14968859	0.101486	32.902420
14975292	0.078464	32.903072
15053209	0.078472	32.909186
15054865	0.078797	32.909316
15082865	0.081738	32.911522
15085754	0.082383	32.911759
15116156	0.341651	32.914263
15118891	0.415187	32.915198
15120102	0.541623	32.915700
