position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
45094958	0.060220	40.499899
45094987	0.056353	40.499901
45095091	0.023998	40.499907
45096090	0.023156	40.499931
45098724	0.023129	40.499992
45099288	0.023158	40.500005
45100182	0.023193	40.500026
45100527	0.023229	40.500034
45101830	0.024786	40.500064
45106267	0.120066	40.500174
45106632	0.183367	40.500218
45107276	0.195903	40.500336
45107461	1.134769	40.500372
45108358	0.468927	40.501390
45109123	0.358759	40.501749
45110153	0.333967	40.502118
45110205	0.130823	40.502136
45110328	0.104297	40.502152
45110535	0.095235	40.502173
45114866	0.095275	40.502586
45114962	0.095271	40.502595
45115331	0.095735	40.502630
45115558	1.044788	40.502652
45115571	2.241475	40.502665
45115877	0.197630	40.503351
45116086	0.159269	40.503392
45116252	0.115240	40.503419
45116496	0.100434	40.503447
45116978	0.096624	40.503495
45117397	0.095980	40.503536
45117631	0.246878	40.503558
45117866	0.083832	40.503616
45118709	0.134336	40.503687
45119184	0.067474	40.503751
45121202	0.041187	40.503887
45121611	0.023115	40.503904
45121924	0.010923	40.503911
45122134	0.010653	40.503913
45123302	0.009706	40.503926
45125669	0.009717	40.503949
45126021	0.009988	40.503952
45126793	2.043093	40.503960
45126969	2.125904	40.504320
45127134	0.009140	40.504670
45128302	0.017906	40.504681
45128574	0.366244	40.504686
45129864	0.006050	40.505158
45130308	0.003385	40.505161
45131189	0.003377	40.505164
45131989	0.003377	40.505167
45133578	0.003377	40.505172
45143461	0.003378	40.505205
45143521	0.003378	40.505206
45146243	0.003378	40.505215
45146513	0.003452	40.505216
45147193	0.003477	40.505218
45148226	0.003516	40.505222
45148299	0.003545	40.505222
45148449	0.003645	40.505222
45149546	0.005433	40.505226
45149773	0.336328	40.505228
45151550	0.361037	40.505825
45154328	0.164247	40.506828
45155463	0.020995	40.507015
45157117	0.021032	40.507049
45157279	0.024827	40.507053
45157458	1.378591	40.507057
45157989	0.019779	40.507789
45158259	6.412748	40.507795
45158539	0.005746	40.509590
45160166	0.005672	40.509600
45161431	0.005657	40.509607
45169289	0.005690	40.509651
45169402	0.005702	40.509652
45170300	0.005858	40.509657
45170661	0.006157	40.509659
45170946	0.006732	40.509661
45170993	0.007559	40.509661
45171199	0.008742	40.509663
45171345	0.008742	40.509664
45172742	0.019579	40.509676
45174048	0.055907	40.509702
45174100	0.055906	40.509705
45180588	0.088533	40.510067
45180789	0.136261	40.510085
45180814	0.189107	40.510089
45181239	0.184860	40.510169
45181337	0.279040	40.510187
45182720	0.280633	40.510573
45182917	0.282090	40.510628
45184749	0.310671	40.511145
45184984	0.613856	40.511218
45185011	0.624683	40.511235
45185034	0.791690	40.511249
45185061	0.791578	40.511270
45185079	0.903418	40.511285
45185840	0.580259	40.511972
45186038	0.388729	40.512087
45188199	0.375036	40.512927
45188406	0.362787	40.513005
45188477	0.347980	40.513031
45188614	0.331560	40.513078
45188966	0.318036	40.513195
45189702	0.321028	40.513429
45190273	0.331998	40.513612
45191333	0.331725	40.513964
45191689	0.582401	40.514082
45192373	0.718898	40.514481
45192467	0.753324	40.514548
45192974	0.759963	40.514930
45193744	0.531406	40.515515
45194051	0.386573	40.515678
45194208	0.342661	40.515739
45194440	0.358956	40.515819
45194762	0.382482	40.515934
45195233	0.382831	40.516114
45196479	0.648516	40.516591
45197342	3.184188	40.517151
45198196	30.872663	40.519870
45199018	24.811329	40.545248
45201353	16.269903	40.603182
45201544	16.021249	40.606290
45202714	16.945390	40.625035
45203243	17.869533	40.633999
45203476	18.019070	40.638162
45203529	18.133759	40.639117
45205943	18.127633	40.682892
45207542	6.789186	40.711878
45207565	1.488995	40.712034
45208776	1.489551	40.713838
45208837	1.488219	40.713928
45209396	1.487888	40.714760
45210390	1.487693	40.716239
45210680	1.487773	40.716671
45211315	1.489671	40.717616
45214182	1.441292	40.721886
45214574	0.447171	40.722451
45215389	0.437354	40.722816
45218049	0.064056	40.723979
45218305	0.068525	40.723996
45218717	0.094410	40.724024
45219107	0.132882	40.724061
45219338	0.169272	40.724091
45220533	0.247997	40.724294
45221103	0.392537	40.724435
45221248	0.431726	40.724492
45221314	0.488716	40.724520
45221330	0.535479	40.724528
45221852	0.460007	40.724808
45222110	0.377339	40.724926
45223590	0.345012	40.725485
45223891	0.329146	40.725589
45224071	0.318099	40.725648
45224575	0.313679	40.725808
45224705	0.309998	40.725849
45225953	0.192362	40.726236
45226238	0.145663	40.726291
45227914	0.149643	40.726535
45228322	0.159292	40.726596
45228765	0.165569	40.726667
45229139	0.174456	40.726728
45229529	0.218454	40.726796
45230183	0.331809	40.726939
45231871	0.216911	40.727499
45232008	0.135719	40.727529
45232351	0.126683	40.727576
45232676	0.124983	40.727617
45232824	0.124470	40.727635
45233465	0.124514	40.727715
45233586	0.124537	40.727730
45233994	0.124787	40.727781
45234184	0.142141	40.727805
45234246	0.228216	40.727814
45234728	2.276991	40.727924
45234895	0.122133	40.728304
45235160	0.120639	40.728336
45235924	0.120203	40.728428
45237206	0.120353	40.728582
45237624	0.120658	40.728633
45238746	0.119439	40.728768
45238956	0.117307	40.728793
45239003	0.115381	40.728799
45239544	0.281262	40.728861
45240121	0.454622	40.729023
45241113	0.123494	40.729474
45241261	0.095793	40.729493
45241573	0.087311	40.729523
45242246	0.059063	40.729581
45242383	0.059063	40.729589
45242842	0.039167	40.729617
45243322	0.033899	40.729635
45244430	0.033894	40.729673
45244768	0.033951	40.729684
45245181	0.061575	40.729698
45245255	0.178974	40.729703
45245617	1.167276	40.729768
45246053	1.067324	40.730277
45246155	1.067350	40.730386
45246798	6.211182	40.731072
45246906	6.228297	40.731743
45247021	13.630201	40.732459
45247072	14.400224	40.733154
45247188	14.400224	40.734824
45250418	10.724837	40.781337
45250781	28.312788	40.785230
45251430	5.662814	40.803605
45254884	1.890241	40.823165
45256040	1.249734	40.825350
45256268	1.195501	40.825635
45257053	1.195689	40.826573
45257347	1.209861	40.826925
45257578	1.244171	40.827204
45257781	4.492086	40.827457
45257829	9.159229	40.827672
45257949	9.208363	40.828772
45259209	9.052694	40.840374
45259277	8.874200	40.840990
45259351	8.643689	40.841646
45260690	0.195120	40.853220
45261308	0.186002	40.853341
45262027	0.184304	40.853475
45262214	0.184046	40.853509
45265678	0.184218	40.854147
45270845	0.187253	40.855098
45273095	0.186980	40.855520
45275411	0.187108	40.855953
45277846	0.195902	40.856408
45279275	0.247598	40.856688
45280946	0.258674	40.857102
45281286	0.727326	40.857190
45282108	0.728914	40.857788
45282174	0.730535	40.857836
45282680	0.765807	40.858206
45283699	0.179662	40.858986
45283964	0.179662	40.859034
45284093	0.183773	40.859057
45287075	0.332735	40.859605
45287429	0.329308	40.859723
45287715	0.329308	40.859817
45289006	0.150155	40.860242
45289062	0.007951	40.860250
45289148	0.006760	40.860251
45290142	0.004995	40.860258
45290796	0.004759	40.860261
45290857	0.004625	40.860261
45294181	0.004625	40.860277
45296993	0.004625	40.860290
45297050	0.004625	40.860290
45297334	0.004630	40.860291
45297515	0.004632	40.860292
45298012	0.004640	40.860294
45302898	0.180580	40.860317
45303081	0.512700	40.860350
45304514	0.522260	40.861085
45307793	0.099058	40.862797
45308078	0.034981	40.862825
45310388	0.029062	40.862906
45310430	0.022881	40.862908
45310490	0.016704	40.862909
45311032	0.016704	40.862918
45311521	0.014951	40.862926
45311579	0.013796	40.862927
45312042	0.013369	40.862933
45312069	0.012725	40.862934
45313600	0.012729	40.862953
45313645	0.012570	40.862954
45314554	0.012642	40.862965
45314620	0.318608	40.862966
45314983	0.453850	40.863082
45315679	0.101285	40.863398
45316236	0.007079	40.863454
45316991	0.007541	40.863459
45317108	0.007751	40.863460
45317215	0.008124	40.863461
45317381	0.008124	40.863462
45317822	0.009045	40.863466
45320738	0.115308	40.863492
45322227	0.115308	40.863664
45323199	0.115308	40.863776
45328551	4.430785	40.864393
45329000	4.417058	40.866383
45329021	3.555948	40.866475
45329860	0.107533	40.869459
45329930	0.017489	40.869466
45330315	0.017431	40.869473
45330929	0.017427	40.869484
45331397	0.017786	40.869492
45331633	0.019318	40.869496
45332387	0.459440	40.869511
45333584	0.048296	40.870061
45333606	0.048296	40.870062
45334026	0.016479	40.870082
45334238	0.011360	40.870086
45334686	0.011237	40.870091
45334987	0.011138	40.870094
45335488	0.011141	40.870100
45336510	0.013155	40.870111
45337702	0.289282	40.870127
45339443	2.064730	40.870630
45339725	0.010112	40.871213
45339780	0.005291	40.871213
45343920	0.007782	40.871235
45345520	0.412129	40.871247
45347257	0.078738	40.871963
45348235	0.077923	40.872040
45350764	0.268432	40.872237
45351870	0.266173	40.872534
45355589	0.264552	40.873524
45356011	0.262364	40.873636
45356048	0.260182	40.873646
45356297	0.259463	40.873710
45357697	0.125587	40.874074
45358881	0.071472	40.874222
45361901	0.065707	40.874438
45365009	0.039680	40.874642
45365089	0.014016	40.874646
45367833	0.010005	40.874684
45368228	0.006297	40.874688
45373245	0.006159	40.874720
45377143	0.084075	40.874744
45379489	0.110312	40.874941
45380264	0.118022	40.875026
45380472	0.123210	40.875051
45383899	0.011744	40.875473
45390000	0.009512	40.875545
45390111	0.007103	40.875546
45391414	0.006024	40.875555
45392807	0.005971	40.875563
45393495	0.005932	40.875567
45395275	0.005932	40.875578
45395338	0.005966	40.875578
45396199	0.005966	40.875584
45397165	0.006040	40.875589
45397607	0.006040	40.875592
45399849	0.006840	40.875606
45402727	0.451831	40.875625
45404328	0.589993	40.876349
45408384	0.582732	40.878742
45408655	0.576219	40.878900
45408800	0.570023	40.878983
45413967	0.566648	40.881928
45415597	0.062700	40.882852
45416918	0.042242	40.882935
45420172	0.034727	40.883072
45420311	0.023146	40.883077
45420964	0.023131	40.883092
45423626	0.018000	40.883154
45424599	0.014426	40.883171
45424972	0.012133	40.883177
45427258	0.010976	40.883204
45430189	0.010596	40.883237
45430216	0.010223	40.883237
45435058	0.010223	40.883286
45440817	0.010220	40.883345
45442991	0.010290	40.883368
45443536	0.015800	40.883373
45443827	0.051496	40.883378
45444383	0.087822	40.883406
45445308	0.298804	40.883488
45446360	0.267908	40.883802
45446431	0.138203	40.883821
45446771	0.010398	40.883868
45447187	0.007169	40.883872
45447707	0.007158	40.883876
45448398	0.007208	40.883881
45451019	0.010106	40.883900
45451511	0.010106	40.883905
45452037	0.025141	40.883910
45452702	0.059592	40.883927
45457635	0.059592	40.884221
45458324	0.007901	40.884262
45459448	0.007901	40.884271
45462806	0.007901	40.884297
45467932	0.007759	40.884338
45468761	0.209660	40.884344
45471145	0.007090	40.884844
45471642	0.007088	40.884848
45471779	0.007079	40.884849
45472933	0.007076	40.884857
45474874	0.007076	40.884870
45476025	0.007076	40.884879
45476053	0.007076	40.884879
45476174	0.007076	40.884880
45480036	0.007076	40.884907
45482707	0.007101	40.884926
45482715	0.007133	40.884926
45483541	0.007133	40.884932
45484464	0.007228	40.884938
45485017	0.007228	40.884942
45486274	0.007320	40.884951
45486304	0.007320	40.884952
45486375	0.007320	40.884952
45490911	0.007863	40.884985
45495763	0.009105	40.885024
45496883	0.009105	40.885034
45497933	0.009105	40.885043
45498022	0.009105	40.885044
45499527	0.013559	40.885058
45501958	0.019968	40.885091
45503633	0.019968	40.885124
45505111	0.019968	40.885154
45506575	0.019968	40.885183
45506857	0.019968	40.885189
45513081	0.019968	40.885313
45514323	0.019968	40.885338
45515708	0.019968	40.885365
45516296	0.019968	40.885377
45521227	0.017350	40.885476
45521583	0.014971	40.885482
45522205	0.014971	40.885491
45526488	0.014971	40.885555
45529020	0.014963	40.885593
45530937	0.014964	40.885622
45531650	0.014964	40.885632
45534858	0.014964	40.885680
45536360	0.014974	40.885703
45537864	0.014979	40.885725
45540866	0.015001	40.885770
45543038	0.015460	40.885803
45546002	0.023144	40.885849
45548268	0.023144	40.885901
45551549	2.156720	40.885977
45555141	0.004218	40.893724
45560605	0.531574	40.893747
45561490	0.002967	40.894218
45562204	0.002967	40.894220
45568246	0.002967	40.894238
45568276	0.002964	40.894238
45572528	0.002964	40.894250
45578043	0.002964	40.894267
45582164	0.002964	40.894279
45583281	0.002970	40.894282
45583889	0.002970	40.894284
45594644	0.002970	40.894316
45598625	0.027632	40.894328
45598754	0.057428	40.894331
45598870	0.090956	40.894338
45599629	0.090956	40.894407
45599668	0.106181	40.894411
45600467	0.110231	40.894495
45601979	0.110231	40.894662
45604404	0.108765	40.894929
45604461	0.107899	40.894936
45605818	0.124675	40.895082
45606287	0.246406	40.895141
45608603	0.148936	40.895711
45609669	0.149342	40.895870
45612228	0.411480	40.896252
45612261	1.234305	40.896266
45612275	2.153682	40.896283
45616351	0.137981	40.905061
45617090	0.138129	40.905163
45619217	0.138794	40.905457
45619930	0.137235	40.905556
45622265	0.137285	40.905877
45622558	0.024316	40.905917
45624489	0.023839	40.905964
45628241	0.055567	40.906053
45628630	0.083761	40.906075
45628775	0.083544	40.906087
45632340	0.083520	40.906385
45633418	0.086586	40.906475
45634076	0.096106	40.906532
45636507	0.065770	40.906765
45639536	0.016843	40.906965
45644589	0.012929	40.907050
45644627	0.009480	40.907050
45648131	0.009478	40.907083
45650158	0.009478	40.907103
45650533	0.009478	40.907106
45650813	0.009478	40.907109
45651681	0.009497	40.907117
45651965	0.009497	40.907120
45655986	0.009497	40.907158
45658415	0.009697	40.907181
45658791	0.010687	40.907185
45660599	0.263305	40.907204
45661035	0.276062	40.907319
45662325	0.215576	40.907675
45662514	0.231557	40.907716
45662577	0.083790	40.907730
45663828	0.081005	40.907835
45665468	0.094721	40.907968
45666497	0.109773	40.908065
45669205	0.112089	40.908363
45673260	0.112230	40.908817
45673579	0.112230	40.908853
45674669	0.112230	40.908975
45676778	0.110790	40.909212
45682018	0.222056	40.909793
45683450	0.222057	40.910111
45683554	0.091495	40.910134
45686013	0.091484	40.910359
45688407	0.090957	40.910578
45689358	0.090972	40.910664
45692145	0.250824	40.910918
45694401	0.033780	40.911484
45697500	0.018060	40.911588
45699003	0.009674	40.911615
45699237	0.009674	40.911618
45699422	0.009662	40.911619
45702358	0.009016	40.911648
45702389	0.008197	40.911648
45703592	0.007710	40.911658
45704521	0.007352	40.911665
45705009	0.007326	40.911669
45707041	0.007149	40.911684
45707136	0.007123	40.911684
45707573	0.007115	40.911687
45711594	0.007098	40.911716
45711889	0.007098	40.911718
45712352	0.007098	40.911721
45713174	0.007098	40.911727
45713358	0.007098	40.911729
45714333	0.007098	40.911735
45716000	0.007098	40.911747
45717041	0.007099	40.911755
45719380	0.007099	40.911771
45719423	0.023316	40.911772
45719643	0.023316	40.911777
45720603	0.205529	40.911799
45721039	0.205620	40.911889
45724535	0.205620	40.912608
45725503	0.207426	40.912807
45727638	0.207427	40.913249
45728734	0.208805	40.913477
45730665	0.208865	40.913880
45732773	0.665855	40.914320
45734497	3.323375	40.915468
45736489	3.312404	40.922088
45736539	3.070383	40.922254
45738663	0.129938	40.928775
45742687	0.132486	40.929298
45743268	0.135515	40.929375
45743497	0.135438	40.929406
45746884	0.134369	40.929865
45747977	0.133487	40.930012
45748246	0.133169	40.930048
45753937	0.167857	40.930806
45755083	0.243461	40.930998
45755425	0.185159	40.931081
45755727	0.185122	40.931137
45757438	0.183806	40.931454
45759489	0.183616	40.931831
45760335	0.183729	40.931986
45760552	0.183929	40.932026
45760611	0.184015	40.932037
45760624	0.184245	40.932039
45760673	0.184472	40.932048
45766417	0.122311	40.933108
45769358	0.116735	40.933468
45769728	0.112661	40.933511
45775137	0.112666	40.934120
45777016	0.112652	40.934332
45783546	0.115892	40.935068
45785039	0.119609	40.935241
45786839	4.430903	40.935456
45789420	0.098701	40.946892
45797486	0.084383	40.947688
45797758	0.084383	40.947711
45797782	0.070204	40.947713
45798275	0.054180	40.947748
45801418	0.054159	40.947918
45801531	0.054146	40.947924
45801705	0.046706	40.947934
45803438	0.043667	40.948015
45807278	0.043656	40.948182
45808006	0.043628	40.948214
45808051	0.043621	40.948216
45812811	0.043549	40.948424
45822243	0.043547	40.948834
45822337	0.043588	40.948839
45822876	0.043602	40.948862
45823770	0.043602	40.948901
45827313	0.045726	40.949056
45828925	0.048282	40.949129
45828979	0.097660	40.949132
45829229	0.188334	40.949156
45829337	0.298561	40.949177
45829527	0.302331	40.949233
45830623	0.333602	40.949565
45832343	7.915148	40.950138
45834141	7.880279	40.964370
45834663	7.562497	40.968483
45839144	1.115075	41.002371
45842287	0.524291	41.005876
45845149	1.232484	41.007376
45846461	0.342419	41.008993
45847949	0.076659	41.009503
45848049	0.060801	41.009510
45850323	0.060788	41.009649
45850443	0.060801	41.009656
45851504	0.060812	41.009720
45852255	0.060820	41.009766
45855236	0.060836	41.009947
45855516	0.060872	41.009964
45857615	0.060874	41.010092
45868904	0.173846	41.010779
45869073	0.341045	41.010809
45870920	0.349692	41.011439
45873726	1.241836	41.012420
45875227	0.001015	41.014284
45875806	0.000897	41.014285
45877905	0.000896	41.014286
45878045	0.000883	41.014287
45893041	0.000883	41.014300
45893092	0.000883	41.014300
45896662	0.000888	41.014303
45897330	0.001088	41.014304
45897411	0.001367	41.014304
45897910	0.009240	41.014304
45898175	0.049222	41.014307
45904559	0.048854	41.014621
45907104	0.039055	41.014745
45907191	0.032588	41.014749
45907451	0.021737	41.014757
45907992	0.010991	41.014769
45908335	0.003519	41.014773
45909309	0.001756	41.014776
45909802	0.000869	41.014777
45911493	0.000783	41.014779
45914782	0.000783	41.014781
45921618	0.000783	41.014786
45922084	0.000783	41.014787
45923142	0.000783	41.014788
45926741	0.000783	41.014790
45928235	0.000783	41.014792
45931861	0.000783	41.014794
45932515	0.000783	41.014795
45932642	0.000783	41.014795
45934952	0.000783	41.014797
45935792	0.000783	41.014798
45935948	0.000783	41.014798
45940866	0.000783	41.014802
45941507	0.000783	41.014802
45941521	0.000784	41.014802
45956305	0.000784	41.014814
45956540	0.000784	41.014814
45956735	0.000784	41.014814
45962391	0.000785	41.014818
45962432	0.000785	41.014818
45962978	0.000785	41.014819
45969242	0.000960	41.014824
45969653	0.001796	41.014824
45970525	0.001796	41.014826
45970962	0.005241	41.014827
45970985	0.005241	41.014827
45971282	0.005245	41.014828
45972009	0.643795	41.014832
45972939	0.066244	41.015431
45973175	0.066250	41.015446
45973942	0.066250	41.015497
45977692	0.067313	41.015746
45981725	0.109352	41.016017
45982966	0.177353	41.016153
45984462	0.180651	41.016418
45987005	0.160198	41.016878
45987696	0.141544	41.016988
45987878	0.141506	41.017014
45988352	0.125444	41.017081
45991476	0.125170	41.017473
45991868	0.122975	41.017522
45993792	0.088783	41.017759
45994633	0.053692	41.017833
45995131	0.037267	41.017860
45995149	0.021799	41.017861
45995332	0.009107	41.017865
45996188	0.007947	41.017872
45996580	0.007352	41.017876
45996765	0.007208	41.017877
45997318	0.007208	41.017881
45997923	0.006379	41.017885
45999887	0.006379	41.017898
46002029	0.007070	41.017911
46003532	0.191680	41.017922
46003881	0.191845	41.017989
46005808	0.041005	41.018359
46006240	0.036012	41.018376
46006342	0.032858	41.018380
46006575	0.032973	41.018388
46007077	0.032949	41.018404
46007623	0.032941	41.018422
46008120	0.033702	41.018439
46013169	0.034534	41.018609
46013228	0.078654	41.018611
46022500	0.078654	41.019340
46023800	0.303073	41.019442
46023849	0.514754	41.019457
46024610	0.522654	41.019849
46024675	0.543524	41.019883
46024979	0.986957	41.020048
46025806	1.027411	41.020864
46025905	1.178292	41.020966
46025992	1.178265	41.021069
46026048	2.419878	41.021135
46028940	2.200902	41.028133
46029147	2.084823	41.028588
46029290	2.028843	41.028887
46029687	2.020178	41.029692
46029803	1.997435	41.029926
46030348	1.569463	41.031015
46032113	0.212651	41.033785
46033602	0.141552	41.034102
46036104	0.140876	41.034456
46037393	0.140856	41.034637
46041159	0.155683	41.035168
46042353	0.156223	41.035354
46044182	0.236801	41.035640
46045049	0.635301	41.035845
46045499	0.629167	41.036131
46046764	0.125471	41.036927
46050874	0.167389	41.037442
46051450	0.072149	41.037539
46053379	0.072170	41.037678
46055313	0.064183	41.037817
46057421	0.058379	41.037953
46058964	0.055232	41.038043
46059357	0.052505	41.038065
46059404	0.049141	41.038067
46059640	0.049107	41.038079
46059815	0.047110	41.038087
46059875	0.046317	41.038090
46061025	0.044383	41.038143
46063102	0.043577	41.038236
46063731	0.043612	41.038263
46064270	0.043172	41.038286
46064727	0.042853	41.038306
46065153	0.042861	41.038324
46065326	0.042538	41.038332
46068877	0.042558	41.038483
46070123	0.042656	41.038536
46074630	0.042909	41.038728
46078318	0.062195	41.038886
46079277	0.673827	41.038946
46079693	0.686019	41.039226
46079845	0.724954	41.039331
46079883	0.820423	41.039358
46080128	1.319666	41.039559
46080152	1.837009	41.039591
46080718	1.893718	41.040631
46080919	12.325236	41.041011
46081072	56.550979	41.042897
46082197	56.550979	41.106517
46083061	0.128213	41.155377
46083357	0.096913	41.155415
46083503	0.072868	41.155429
46084257	0.069866	41.155484
46085287	0.069862	41.155556
46085343	0.061301	41.155560
46086610	0.061301	41.155637
46086708	0.061301	41.155644
46086717	0.060963	41.155644
46089135	0.060884	41.155791
46090345	0.520492	41.155865
46091372	0.080447	41.156400
46091883	0.073543	41.156441
46092089	0.072083	41.156456
46092949	0.072089	41.156518
46094124	0.072089	41.156603
46094385	0.079553	41.156621
46094462	0.079553	41.156628
46094627	0.086947	41.156641
46094662	0.097565	41.156644
46095807	0.090405	41.156755
46095890	0.078774	41.156763
46095911	0.069809	41.156765
46096991	0.065675	41.156840
46097274	0.065825	41.156859
46097642	0.065976	41.156883
46099166	0.063646	41.156983
46099279	0.061445	41.156991
46101766	0.063094	41.157143
46103130	0.064064	41.157229
46106301	0.064940	41.157433
46107211	0.195967	41.157492
46110078	0.107005	41.158054
46111050	0.118733	41.158158
46116391	0.259657	41.158792
46117791	0.066592	41.159155
46118596	0.055947	41.159209
46118789	0.055951	41.159220
46119094	0.054080	41.159237
46119129	0.052670	41.159239
46119374	0.051870	41.159251
46120738	0.051870	41.159322
46120938	0.051829	41.159333
46121158	0.051743	41.159344
46122141	0.051700	41.159395
46122889	0.051700	41.159434
46123500	0.051886	41.159465
46128267	0.051886	41.159712
46129914	0.101712	41.159798
46132880	0.154365	41.160100
46135187	0.190803	41.160456
46136307	0.178645	41.160669
46139351	0.141978	41.161213
46142904	0.142801	41.161718
46143811	0.148647	41.161847
46144899	0.149852	41.162009
46146292	0.151188	41.162218
46146672	0.152452	41.162275
46147441	0.152477	41.162392
46148318	0.154638	41.162526
46148494	0.157993	41.162553
46149173	0.154899	41.162661
46149329	0.153550	41.162685
46149624	0.153537	41.162730
46149898	0.153191	41.162772
46150329	0.153138	41.162838
46151282	0.153171	41.162984
46151705	0.153175	41.163049
46152586	0.153220	41.163184
46154010	0.153492	41.163402
46154051	0.154082	41.163408
46156680	0.117163	41.163813
46157124	0.060782	41.163865
46163550	0.060782	41.164256
46164365	0.060875	41.164305
46165197	0.061171	41.164356
46165548	0.065372	41.164378
46165808	11.865073	41.164395
46165820	11.865485	41.164537
46165943	11.566957	41.165996
46165966	0.082181	41.166262
46166174	0.074548	41.166280
46166571	0.079411	41.166309
46166886	0.079123	41.166334
46167317	0.148858	41.166368
46167485	0.217317	41.166393
46168561	0.242199	41.166627
46169820	0.243009	41.166932
46170099	0.244326	41.167000
46171539	0.508717	41.167352
46171703	2.828783	41.167435
46171820	2.826991	41.167766
46171998	0.082591	41.168269
46172271	0.083476	41.168292
46172434	0.086181	41.168305
46173863	0.088981	41.168429
46174052	0.103399	41.168445
46174352	0.202880	41.168476
46174385	0.814321	41.168483
46174415	1.665828	41.168508
46174968	0.249028	41.169429
46175272	0.292609	41.169504
46175550	0.388708	41.169586
46176985	0.285859	41.170144
46177173	0.215700	41.170197
46177326	0.169829	41.170230
46177742	0.165240	41.170301
46177851	0.163633	41.170319
46180136	0.175733	41.170693
46180412	0.238214	41.170741
46180496	0.322976	41.170761
46180960	0.351630	41.170911
46182449	2.102525	41.171435
46182624	2.799598	41.171803
46182914	2.590986	41.172615
46183701	1.941114	41.174654
46183733	0.724052	41.174716
46184062	0.507881	41.174954
46184595	0.409814	41.175225
46184620	0.409591	41.175235
46184681	0.364646	41.175260
46184750	0.269901	41.175285
46186343	0.055085	41.175715
46186551	0.054667	41.175727
46187306	0.053990	41.175768
46192432	0.154096	41.176045
46196052	0.154096	41.176602
46196397	0.119086	41.176656
46196711	0.106034	41.176693
46196874	0.083737	41.176710
46196897	0.062977	41.176712
46197161	0.053687	41.176729
46197437	0.053719	41.176744
46197902	0.053726	41.176769
46198364	0.053313	41.176793
46198555	1.232482	41.176804
46199176	0.095774	41.177569
46199257	0.065689	41.177577
46199668	0.065561	41.177604
46200080	0.149597	41.177631
46200753	0.347700	41.177731
46201422	0.033064	41.177964
46202463	0.014241	41.177999
46204969	0.012253	41.178034
46205058	0.010068	41.178035
46205105	0.008343	41.178036
46205361	0.007464	41.178038
46205433	0.006613	41.178038
46205910	0.006151	41.178042
46206127	0.005703	41.178043
46206178	0.005174	41.178043
46206502	0.004984	41.178045
46206786	0.004841	41.178046
46207370	0.004818	41.178049
46207885	0.004820	41.178052
46207916	0.004820	41.178052
46208983	0.004822	41.178057
46209327	0.004822	41.178059
46209508	0.004827	41.178059
46209626	0.004847	41.178060
46212317	0.004910	41.178073
46212440	0.004910	41.178074
46212492	0.005353	41.178074
46212510	0.006458	41.178074
46212820	0.533511	41.178076
46212865	0.891505	41.178100
46213200	1.149163	41.178399
46213305	2.176679	41.178519
46215711	0.751863	41.183756
46216263	0.009787	41.184171
46217649	0.009787	41.184185
46218290	0.009787	41.184191
46218468	0.009787	41.184193
46227494	0.010133	41.184281
46227755	0.010559	41.184284
46227824	0.011080	41.184285
46228238	0.011080	41.184289
46229781	0.023971	41.184306
46229841	0.045458	41.184308
46230841	0.046394	41.184353
46230912	0.049599	41.184357
46232854	0.076266	41.184453
46233048	0.123569	41.184468
46233401	0.149564	41.184511
46233653	0.142419	41.184549
46235480	0.110524	41.184809
46235587	0.051458	41.184821
46235759	0.025909	41.184830
46241016	0.106679	41.184966
46241497	0.273434	41.185017
46241512	0.418158	41.185022
46241789	0.737583	41.185137
46241977	0.575279	41.185276
46242083	0.558776	41.185337
46242266	0.528368	41.185439
46242541	0.534732	41.185585
46243508	7.952214	41.186102
46243755	0.495385	41.188066
46245010	0.018026	41.188688
46245379	0.003862	41.188694
46246139	0.003838	41.188697
46246372	0.003785	41.188698
46249191	0.003785	41.188709
46250299	0.003785	41.188713
46251157	0.003785	41.188716
46252293	0.003785	41.188720
46252546	0.003785	41.188721
46252712	0.003785	41.188722
46254037	0.003785	41.188727
46255161	0.003785	41.188731
46255445	0.003785	41.188732
46255597	0.003787	41.188733
46255716	0.003787	41.188733
46256226	0.003787	41.188735
46258071	0.003787	41.188742
46258200	0.003982	41.188743
46259525	0.007253	41.188748
46260152	0.021044	41.188753
46260982	0.111806	41.188770
46261108	0.236886	41.188784
46268185	0.238754	41.190461
46269336	0.203065	41.190735
46270338	0.199670	41.190939
46270678	0.204190	41.191007
46271010	0.269783	41.191075
46271706	0.641612	41.191262
46272834	1.145360	41.191986
46273348	0.095721	41.192575
46273862	0.094630	41.192624
46277129	0.053589	41.192933
46279473	0.032713	41.193059
46283702	0.031966	41.193197
46285478	0.038165	41.193254
46289579	0.063667	41.193410
46294860	0.756703	41.193747
46296885	0.756703	41.195279
46299218	2.312104	41.197044
46301799	1.172777	41.203012
46303094	1.167910	41.204531
46305789	1.164623	41.207678
46309466	1.257647	41.211960
46310229	2.922207	41.212920
46311002	2.939500	41.215179
46314375	18.327247	41.225094
46315575	20.921198	41.247087
46315979	9.291391	41.255539
46316948	3.583006	41.264542
46317212	3.570296	41.265488
46317763	3.609502	41.267455
46317839	3.624859	41.267730
46318303	1.606740	41.269411
46318314	1.648005	41.269429
46318644	2.035039	41.269973
46318851	2.190075	41.270394
