position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
4234781	1.024735	12.208251
4235594	0.778695	12.209084
4235819	0.777182	12.209259
4236557	0.779836	12.209833
4236944	0.215612	12.210135
4239503	0.226298	12.210686
4239658	0.264995	12.210722
4240417	0.329136	12.210923
4241647	0.393114	12.211327
4242604	0.401436	12.211704
4243439	0.397187	12.212039
4243532	0.393546	12.212076
4247062	0.297264	12.213465
4247106	0.208646	12.213478
4247565	0.191860	12.213574
4247774	0.189465	12.213614
4248633	0.188512	12.213777
4249122	0.185163	12.213869
4251663	0.183739	12.214339
4253086	1.612887	12.214601
4253540	0.672313	12.215333
4258071	2.867392	12.218379
4258586	1.951490	12.219856
4258905	1.936792	12.220479
4259113	2.055728	12.220881
4259357	2.146052	12.221383
4259369	2.145986	12.221409
4259526	1.981034	12.221746
4259547	1.758932	12.221787
4259775	1.627472	12.222188
4259831	1.404786	12.222280
4259841	1.141870	12.222294
4260610	0.442109	12.223172
4260649	0.235386	12.223189
4261550	0.213954	12.223401
4262582	0.213906	12.223622
4262648	0.214243	12.223636
4263591	0.215262	12.223838
4264100	0.217409	12.223948
4269337	0.222056	12.225086
4270674	0.209377	12.225383
4270796	0.197134	12.225409
4271364	0.189917	12.225520
4272152	0.183605	12.225670
4272404	0.178260	12.225716
4272499	0.172042	12.225733
4275482	0.169489	12.226247
4276050	0.168190	12.226343
4276802	0.167525	12.226469
4277550	0.164979	12.226595
4277603	0.155854	12.226603
4277692	0.145708	12.226617
4278146	0.142591	12.226683
4278858	0.150076	12.226785
4279907	0.156066	12.226942
4280516	0.184992	12.227037
4281084	0.995234	12.227142
4281495	0.996372	12.227551
4281646	1.463645	12.227702
4281673	2.943877	12.227741
4282075	8.532330	12.228925
4282092	16.718115	12.229070
4284752	14.920713	12.273540
4284877	14.923098	12.275405
4285261	14.740500	12.281136
4285493	6.442870	12.284555
4285532	3.641868	12.284807
4285796	2.591095	12.285768
4286240	1.204114	12.286919
4286663	1.117585	12.287428
4286736	1.116714	12.287510
4287871	1.119825	12.288777
4287971	1.127136	12.288889
4288521	1.096127	12.289509
4288638	1.033896	12.289637
4288946	0.923001	12.289956
4289066	0.878160	12.290066
4289268	0.798939	12.290244
4290257	0.739471	12.291034
4291517	0.764464	12.291966
4292236	0.780767	12.292515
4292429	0.795345	12.292666
4293058	0.825741	12.293166
4293166	0.857543	12.293255
4293232	0.880209	12.293312
4293479	0.870411	12.293529
4293838	0.871066	12.293842
4293908	0.870701	12.293903
4294407	0.900268	12.294337
4295353	0.918115	12.295189
4295501	0.918073	12.295325
4295625	0.941982	12.295439
4295650	0.963360	12.295462
4297569	0.963085	12.297311
4297586	0.964213	12.297327
4297661	0.962002	12.297400
4297967	0.956604	12.297694
4299309	1.039157	12.298978
4299530	1.039337	12.299208
4300071	2.566958	12.299770
4300150	2.675470	12.299973
4301618	2.287576	12.303900
4301658	1.618848	12.303992
4301757	0.790555	12.304152
4302473	0.789457	12.304718
4302763	0.789264	12.304947
4303363	0.788919	12.305420
4303877	0.789381	12.305826
4305634	0.828706	12.307213
4306796	0.887300	12.308176
4307245	1.115670	12.308574
4308155	1.543704	12.309590
4308547	1.969960	12.310195
4309212	1.846950	12.311505
4309611	1.565320	12.312242
4309856	1.510147	12.312625
4310634	1.510158	12.313800
4311534	1.635152	12.315159
4312031	2.119884	12.315972
4312153	13.990408	12.316230
4312541	14.215873	12.321659
4312609	14.227068	12.322625
4312944	13.784718	12.327391
4313037	13.572818	12.328673
4313314	12.984927	12.332433
4313451	12.984927	12.334212
4313832	11.865317	12.339159
4314082	7.215150	12.342126
4314119	0.302461	12.342393
4315140	0.301583	12.342701
4315587	0.301636	12.342836
4315737	0.299512	12.342881
4316337	0.298851	12.343061
4318300	0.298846	12.343648
4319533	0.301814	12.344016
4320585	0.317996	12.344334
4321381	0.332393	12.344587
4321551	0.356866	12.344643
4321937	0.393349	12.344781
4321955	0.564591	12.344788
4322976	0.363433	12.345365
4323175	0.282862	12.345437
4323456	0.270728	12.345517
4324820	0.270619	12.345886
4326599	0.260263	12.346367
4328047	0.259575	12.346744
4328509	0.258215	12.346864
4330033	0.256612	12.347258
4331864	0.256136	12.347727
4334384	0.632793	12.348373
4334541	0.733159	12.348472
4334746	0.580668	12.348623
4334798	0.309742	12.348653
4335298	0.321028	12.348808
4335364	0.331752	12.348829
4335739	0.344150	12.348953
4335988	0.364506	12.349039
4336288	0.379488	12.349148
4336739	1.027672	12.349319
4337985	1.164682	12.350600
4338058	1.684906	12.350685
4338294	1.338406	12.351083
4338332	0.954080	12.351133
4338897	0.887829	12.351672
4338912	0.816860	12.351686
4339599	0.185836	12.352247
4340218	0.127245	12.352362
4340504	0.095001	12.352398
4340694	0.073611	12.352416
4340958	0.069108	12.352436
4341348	0.070004	12.352463
4341433	0.072435	12.352469
4342178	0.097087	12.352523
4342712	0.152949	12.352575
4342878	0.347111	12.352600
4342936	0.675199	12.352620
4343783	0.388268	12.353192
4343884	0.371271	12.353231
4343976	0.357388	12.353265
4344330	0.437819	12.353392
4344343	0.519116	12.353398
4344461	0.575805	12.353459
4344591	0.639997	12.353534
4344889	0.656335	12.353724
4344979	0.675697	12.353783
4346260	0.667887	12.354649
4346419	0.654787	12.354755
4347347	0.646343	12.355363
4348037	0.643518	12.355809
4348110	0.637032	12.355856
4348216	0.631632	12.355923
4348418	0.621751	12.356051
4348440	0.614318	12.356065
4348505	0.606840	12.356105
4348942	0.591562	12.356370
4349625	0.587351	12.356774
4349633	0.584614	12.356778
4349976	0.579829	12.356979
4350544	0.578282	12.357308
4351046	0.577473	12.357599
4352104	3.021627	12.358210
4352205	8.974503	12.358515
4352277	10.577274	12.359161
4352335	38.433341	12.359774
4352738	72.647413	12.375263
4352922	72.647413	12.388630
4353437	72.647413	12.426044
4353704	72.647413	12.445440
4353884	36.941115	12.458517
4354243	9.427323	12.471779
4359816	4.668131	12.524317
4359822	1.109661	12.524345
4360331	1.076400	12.524910
4361037	0.801042	12.525670
4361789	0.697808	12.526272
4362356	0.555092	12.526668
4362591	0.471242	12.526799
4362935	0.425923	12.526961
4364284	0.390136	12.527535
4364866	0.376983	12.527762
4365977	0.239322	12.528181
4367040	0.211402	12.528436
4372446	0.210577	12.529578
4373054	0.209571	12.529706
4373703	0.209337	12.529842
4375923	0.210606	12.530307
4377247	0.287258	12.530586
4377287	0.287258	12.530597
4377972	0.331630	12.530794
4378138	0.412283	12.530849
4378218	0.492202	12.530882
4378534	0.571602	12.531038
4378871	0.675473	12.531230
4379086	0.784443	12.531376
4379304	0.824215	12.531547
4379351	0.888435	12.531585
4379413	0.961871	12.531640
4380571	4.574555	12.532754
4380585	8.962170	12.532818
4380821	10.497156	12.534933
4381294	10.650034	12.539899
4381327	10.633398	12.540250
4381900	8.747123	12.546343
4382054	0.374577	12.547690
4382392	0.373002	12.547817
4382560	0.372240	12.547879
4382631	0.370235	12.547906
4383330	0.370219	12.548165
4383588	0.371212	12.548260
4383626	0.371657	12.548274
4383716	0.373788	12.548308
4384038	0.402722	12.548428
4384395	0.682646	12.548572
4384886	0.958144	12.548907
4385424	0.953785	12.549422
4385610	0.952492	12.549600
4385756	0.951601	12.549739
4385876	0.950303	12.549853
4385896	0.950036	12.549872
4386282	0.949241	12.550239
4386321	0.948914	12.550276
4386485	0.968625	12.550431
4386520	1.000429	12.550465
4386652	2.552998	12.550597
4387111	1.665167	12.551769
4387134	1.031654	12.551808
4387440	1.049418	12.552123
4388115	4.776421	12.552832
4388377	5.272231	12.554083
4388454	5.303245	12.554489
4388477	5.324731	12.554611
4388582	7.340801	12.555170
4388653	18.752746	12.555691
4389028	18.749265	12.562723
4389200	18.733396	12.565948
4389376	18.691678	12.569245
4389848	4.785712	12.578068
4390040	4.755185	12.578987
4390057	4.653467	12.579068
4390249	4.639554	12.579961
4390399	4.928784	12.580657
4390433	5.697567	12.580825
4390511	6.915026	12.581269
4390527	8.552458	12.581380
4390730	9.083240	12.583116
4390880	9.085867	12.584478
4390899	9.029800	12.584651
4392707	8.286897	12.600977
4392917	7.415546	12.602717
4393118	7.095987	12.604208
4394193	7.911528	12.611836
4395000	7.933006	12.618220
4395168	7.933006	12.619553
4395493	7.935580	12.622131
4395778	7.728986	12.624393
4395883	7.694531	12.625204
4395969	3.629346	12.625866
4396125	3.471801	12.626432
4398556	2.169072	12.634872
4398587	1.155815	12.634940
4398770	0.377712	12.635151
4400316	0.400331	12.635735
4402172	0.409302	12.636478
4402637	0.411566	12.636668
4402963	0.414741	12.636803
4403475	0.419698	12.637015
4403693	0.425559	12.637106
4404316	0.426825	12.637372
4404458	0.428179	12.637432
4404680	0.429838	12.637527
4404694	0.430109	12.637533
4404898	0.434335	12.637621
4404949	0.437288	12.637643
4405642	0.936752	12.637946
4405779	4.621905	12.638074
4406221	6.155240	12.640117
4406473	8.417436	12.641668
4406631	8.574502	12.642998
4407572	8.574502	12.651067
4407665	8.575621	12.651864
4407747	8.575173	12.652568
4407750	8.575730	12.652593
4408648	5.683958	12.660294
4408666	3.008351	12.660397
4409955	1.779883	12.664274
4410190	1.639450	12.664693
4410386	1.149652	12.665014
4412035	1.045444	12.666910
4412081	0.951107	12.666958
4412100	0.862508	12.666976
4412264	0.796038	12.667117
4412349	0.747874	12.667185
4412588	0.723358	12.667364
4413512	0.708849	12.668032
4414388	0.705764	12.668653
4414472	0.698028	12.668712
4414604	0.686173	12.668805
4415268	0.653964	12.669260
4415574	0.630093	12.669460
4416301	0.579445	12.669918
4417051	0.544671	12.670353
4417880	0.543815	12.670805
4418094	0.543259	12.670921
4418157	0.542491	12.670955
4418665	0.542636	12.671231
4419244	0.580639	12.671545
4420450	0.542727	12.672245
4421050	0.543740	12.672571
4422540	0.625378	12.673381
4424494	0.721064	12.674603
4425028	0.838044	12.674988
4425310	0.998731	12.675224
4426656	1.009570	12.676569
4427784	1.646946	12.677707
4428688	1.645515	12.679196
4429374	6.346014	12.680325
4430647	6.345515	12.688404
4430901	1.298343	12.690015
4431311	0.824587	12.690548
4432150	0.594155	12.691239
4432967	0.514570	12.691725
4433367	0.480794	12.691931
4433692	0.471815	12.692087
4434210	0.465402	12.692331
4437164	0.466341	12.693706
4437364	0.466459	12.693799
4438191	0.469570	12.694185
4438269	0.467798	12.694222
4439087	0.467070	12.694605
4439588	0.460174	12.694839
4439690	0.454185	12.694885
4439810	0.450750	12.694940
4439833	0.446931	12.694950
4440065	0.445693	12.695054
4440150	0.445693	12.695092
4440758	8.272816	12.695363
4441103	8.695128	12.698217
4441275	12.613176	12.699713
4442119	15.372695	12.710358
4442168	34.088642	12.711111
4443569	34.088642	12.758870
4443634	34.088642	12.761085
4444161	18.169933	12.779050
4444527	12.193574	12.785700
4444672	5.750543	12.787468
4444986	5.362976	12.789274
4445193	4.746576	12.790384
4445917	1.029230	12.793821
4447483	1.041895	12.795432
4448448	1.055472	12.796438
4448475	1.069844	12.796466
4448783	1.071594	12.796796
4448895	1.101601	12.796916
4449910	1.122366	12.798034
4449931	1.137405	12.798058
4450481	1.140614	12.798683
4450991	1.161538	12.799265
4451364	1.177928	12.799698
4451485	1.177897	12.799841
4451775	1.188106	12.800182
4451956	1.186284	12.800397
4452716	1.182887	12.801299
4453134	1.237873	12.801793
4453463	2.741318	12.802201
4453535	5.787918	12.802398
4454065	6.340800	12.805465
4455013	6.341442	12.811477
4455330	6.341442	12.813487
4455517	6.340952	12.814673
4455951	6.338099	12.817425
4459954	6.336428	12.842796
4460275	6.351182	12.844830
4460430	6.377357	12.845814
4461359	17.916517	12.851739
4461931	25.901832	12.861987
4467802	9.781973	13.014057
4468761	9.723221	13.023438
4468930	1.804811	13.025081
4469090	1.808564	13.025370
4469421	1.821291	13.025968
4469883	1.907521	13.026810
4470710	1.946879	13.028387
4471423	1.215459	13.029776
4472447	0.860539	13.031020
4473082	0.835351	13.031567
4473318	0.832951	13.031764
4473609	0.619559	13.032006
4474517	0.597948	13.032569
4475065	0.582981	13.032896
4475430	0.568339	13.033109
4476894	0.522391	13.033941
4483340	0.520602	13.037309
4484638	0.520074	13.037984
4484881	0.318398	13.038111
4484969	0.178837	13.038139
4485927	0.178906	13.038310
4487111	0.193671	13.038522
4488319	0.241815	13.038756
4488683	0.241815	13.038844
4489042	0.969563	13.038931
4489414	1.072828	13.039291
4489832	0.114812	13.039740
4490781	0.113416	13.039849
4491386	0.079832	13.039917
4493293	0.076055	13.040070
4493931	0.073410	13.040118
4493963	0.070842	13.040120
4495249	0.069244	13.040212
4496102	0.068484	13.040271
4496374	0.067943	13.040289
4499521	0.067925	13.040503
4499756	0.067933	13.040519
4500716	0.072386	13.040584
4501875	0.078175	13.040668
4501965	0.083175	13.040675
4502741	0.083187	13.040740
4503605	0.085675	13.040812
4504187	0.255213	13.040861
4504783	0.306973	13.041014
4504965	0.356854	13.041069
4505538	0.361621	13.041274
4506988	0.198616	13.041798
4507971	0.219469	13.041993
4508090	0.235209	13.042020
4508159	0.252692	13.042036
4508290	0.271089	13.042069
4509265	0.230935	13.042333
4509405	0.234698	13.042366
4510389	0.280282	13.042597
4510708	0.279954	13.042686
4510810	0.336954	13.042714
4510873	0.402932	13.042736
4511021	0.406798	13.042795
4511783	0.409075	13.043105
4513311	0.398619	13.043730
4513937	0.398613	13.043980
4514103	0.396780	13.044046
4514513	0.397171	13.044209
4514960	0.397233	13.044386
4515731	0.413484	13.044693
4516230	17.141625	13.044899
4516796	0.309669	13.054601
4517076	0.268710	13.054688
4517709	0.254518	13.054858
4518594	0.252386	13.055083
4518744	0.250335	13.055121
4520282	0.249492	13.055506
4521289	0.249737	13.055757
4521342	0.250666	13.055770
4522535	0.528135	13.056070
4522943	0.759297	13.056285
4523001	0.759147	13.056329
4526506	0.759411	13.058990
4527790	0.347164	13.059965
4528936	0.266150	13.060363
4529879	0.262429	13.060614
4529932	0.258450	13.060628
4530400	0.257017	13.060749
4530735	0.257390	13.060835
4532048	0.259560	13.061173
4532263	0.262857	13.061228
4533332	0.429790	13.061509
4533507	0.410762	13.061585
4533570	0.375093	13.061611
4533821	0.253009	13.061705
4534377	0.267943	13.061845
4534503	0.262880	13.061879
4534870	0.456896	13.061976
4535285	2.346679	13.062165
4535572	0.172045	13.062839
4535943	0.127455	13.062903
4536509	0.118687	13.062975
4536623	0.101564	13.062988
4537116	0.088886	13.063038
4537470	0.084413	13.063070
4538243	0.084406	13.063135
4538266	0.084522	13.063137
4538799	0.084033	13.063182
4539934	0.082180	13.063277
4540105	0.079944	13.063291
4541425	0.079396	13.063397
4541976	0.079391	13.063441
4542566	0.079464	13.063488
4542772	0.079812	13.063504
4543742	0.085620	13.063581
4544193	0.113441	13.063620
4544779	0.357291	13.063686
4544920	0.469049	13.063737
4546419	0.454830	13.064440
4546579	0.448071	13.064513
4547056	0.448984	13.064726
4547571	0.450808	13.064958
4547605	0.451995	13.064973
4547633	0.453110	13.064986
4548415	0.483308	13.065340
4548438	0.519280	13.065351
4549066	0.522585	13.065677
4549084	0.527459	13.065687
4549125	0.519272	13.065708
4549210	0.531955	13.065752
4549919	0.546548	13.066129
4551867	1.351240	13.067194
4552239	1.420202	13.067697
4552412	1.492767	13.067943
4552538	1.511124	13.068131
4552760	1.647899	13.068466
4552904	1.822640	13.068703
4553390	1.826535	13.069589
4554250	1.885995	13.071160
4555399	1.887555	13.073327
4556395	1.846936	13.075207
4557592	1.774308	13.077418
4557877	1.682873	13.077923
4557889	1.594094	13.077944
4558638	1.205443	13.079138
4558909	0.894333	13.079464
4559705	0.861032	13.080176
4559841	0.816543	13.080293
4559991	0.751288	13.080416
4560093	0.677855	13.080492
4560807	0.585095	13.080976
4562141	0.594308	13.081757
4562944	0.590020	13.082234
4563033	0.597194	13.082287
4566415	0.585201	13.084306
4566688	0.569225	13.084466
4567291	0.551975	13.084809
4571240	1.070226	13.086989
4571361	1.260873	13.087119
4571478	4.922877	13.087266
4572896	5.333084	13.094247
4572985	5.347176	13.094721
4574349	3.305482	13.102015
4574908	4.102080	13.103863
4575350	4.250878	13.105676
4576069	4.198314	13.108732
4576081	4.194395	13.108783
4576230	4.040026	13.109408
4576744	1.027591	13.111484
4578080	1.028763	13.112857
4580300	1.095333	13.115141
4580958	1.180214	13.115862
4582716	1.952442	13.117936
4582991	1.970635	13.118473
4582997	2.429450	13.118485
4583000	2.507418	13.118492
4583173	2.512037	13.118926
4583777	2.528705	13.120444
4583833	2.212212	13.120585
4585239	2.180178	13.123695
4587153	2.504005	13.127868
4588047	2.598714	13.130107
4588742	2.636973	13.131913
4589836	2.697364	13.134798
4590095	2.757859	13.135497
4590930	3.096593	13.137799
4591221	3.173131	13.138700
4591626	3.227003	13.139986
4591642	3.287440	13.140037
4591715	3.353067	13.140277
4593976	8.479812	13.147858
4594466	32.743792	13.152014
4594532	34.624390	13.154175
4595025	34.709646	13.171244
4595503	34.711813	13.187836
4596392	14.586144	13.218694
4597326	14.595628	13.232318
4597427	14.595628	13.233792
4597652	14.595628	13.237076
4597655	14.594881	13.237120
4598154	14.594881	13.244403
4598386	14.594881	13.247789
4599202	14.601826	13.259698
4606491	14.483993	13.366131
4607149	13.498090	13.375661
4608341	6.197975	13.391751
4608997	4.755093	13.395817
4609003	3.710031	13.395845
4609483	2.983312	13.397626
4609501	2.250499	13.397680
4609713	0.900761	13.398157
4610152	0.687364	13.398553
4611746	0.678805	13.399648
4611877	0.664134	13.399737
4611983	0.650103	13.399808
4614486	1.582822	13.401435
4614632	3.865118	13.401666
4614979	10.437493	13.403007
4615818	10.438450	13.411764
4616595	13.843609	13.419875
4617391	13.848448	13.430894
4619028	13.243075	13.453564
4619157	1.406871	13.455273
4619461	1.405899	13.455700
4621306	1.233564	13.458294
4622649	1.148492	13.459951
4622734	1.064247	13.460048
4622756	0.992435	13.460072
4623598	0.825455	13.460907
4624176	0.553759	13.461385
4624558	0.460741	13.461596
4624725	0.453713	13.461673
4625558	0.447389	13.462051
4625580	0.442191	13.462061
4626310	0.438234	13.462384
4626382	0.434731	13.462415
4626472	0.432004	13.462454
4626845	0.430728	13.462615
4626878	0.429148	13.462630
4627881	0.427151	13.463060
4628434	0.424556	13.463296
4629586	0.424277	13.463785
4630165	0.424295	13.464031
4630299	0.423996	13.464088
4630881	0.423991	13.464335
4631819	0.531350	13.464732
4631846	0.745341	13.464747
4631984	0.829096	13.464850
4632086	0.928169	13.464934
4632285	1.275046	13.465119
4632579	1.507576	13.465494
4633115	1.394495	13.466302
4634347	1.396252	13.468020
4637168	9.018034	13.471959
4638088	2.693918	13.480255
4638611	2.026710	13.481664
4638748	1.969332	13.481942
4640409	2.014890	13.485213
4640874	2.077943	13.486150
4640900	2.108165	13.486204
4640974	2.152973	13.486360
4641650	2.107716	13.487815
4642218	2.052473	13.489012
4643708	3.447179	13.492071
4644368	3.521520	13.494346
4644583	3.520081	13.495103
4644825	2.512409	13.495955
4645073	0.990121	13.496578
4645538	0.700256	13.497038
4647512	1.013912	13.498420
4648538	5.662456	13.499461
4649276	5.361384	13.503640
4651636	5.445089	13.516293
4652735	5.230503	13.522277
4654135	5.241002	13.529599
4654376	5.417525	13.530862
4654585	12.725480	13.531995
4655602	12.439062	13.544937
4655760	5.460320	13.546902
4655816	2.612610	13.547208
4656782	2.612357	13.549731
4657017	2.613258	13.550345
4657891	2.613539	13.552629
4661143	2.612626	13.561129
4665262	2.626234	13.571890
4669534	2.625746	13.583109
4670664	2.644216	13.586076
4672759	2.648192	13.591616
4675155	0.597282	13.597961
4675260	0.596216	13.598024
4675589	0.595640	13.598220
4675980	0.595747	13.598453
4676688	0.589594	13.598875
4677092	0.583732	13.599113
4677207	0.578898	13.599180
4677369	0.572247	13.599274
4679432	0.571971	13.600454
4679519	0.571285	13.600504
4680217	0.572216	13.600903
4680251	0.573100	13.600922
4680378	0.572993	13.600995
4680632	0.572990	13.601141
4680852	0.573191	13.601267
4681310	0.573801	13.601529
4682314	0.576049	13.602105
4682507	0.604099	13.602216
4682991	0.701363	13.602509
4683196	0.981608	13.602653
4683295	1.399895	13.602750
4684661	6.730615	13.604662
4684718	7.767828	13.605046
4685551	7.712654	13.611516
4685707	6.697380	13.612719
4686514	6.692187	13.618124
4686895	6.633732	13.620674
4687126	5.666147	13.622206
4688713	5.081259	13.631199
4688759	4.534290	13.631432
4689236	4.564761	13.633595
4689418	4.430236	13.634426
4689474	4.270687	13.634674
4689546	4.138563	13.634981
4690665	4.125772	13.639613
4690968	4.242483	13.640863
4692201	6.427661	13.646094
4693113	1.975574	13.651956
4693339	0.959253	13.652402
4694063	0.929823	13.653097
4694208	0.915510	13.653231
4694388	0.911790	13.653396
4694559	0.904244	13.653552
4694584	0.904166	13.653575
4694701	0.894498	13.653681
4694703	0.886297	13.653682
4695513	0.907231	13.654400
4695812	8.209330	13.654672
4697354	8.208022	13.667330
4698626	8.216324	13.677771
4700552	9.198433	13.693596
4701211	12.245130	13.699657
4701706	49.813046	13.705719
4702350	49.813046	13.737798
4702781	49.813046	13.759268
4702964	49.626942	13.768383
4703120	9.524493	13.776125
4703275	7.569292	13.777602
4703380	4.049279	13.778396
4703473	3.616340	13.778773
4703569	3.526910	13.779120
4703957	2.946014	13.780489
4704957	2.963820	13.783435
4705718	4.733827	13.785690
4705865	4.889912	13.786386
4706310	20.562488	13.788562
4707112	56.539020	13.805053
4707388	60.780385	13.820658
4707861	60.780385	13.849407
4708130	60.780385	13.865757
4708318	36.338956	13.877184
4708979	36.189607	13.901204
4709490	3.174486	13.919696
4709743	2.298359	13.920500
4709852	1.396955	13.920750
4709986	0.965993	13.920937
4710445	0.338604	13.921381
4711767	0.390287	13.921828
4713174	0.460066	13.922377
4713176	1.075303	13.922378
4713379	1.096892	13.922597
4713463	1.114543	13.922689
4713599	1.123260	13.922840
4713632	1.130545	13.922877
4713851	1.046828	13.923125
4714227	0.294967	13.923519
4714698	0.295921	13.923658
4715061	0.293782	13.923765
4715580	0.293835	13.923918
4715636	0.294524	13.923934
4715947	0.293576	13.924026
4716476	0.293628	13.924181
4716479	0.290957	13.924182
4716688	0.287151	13.924243
4716871	0.378993	13.924295
4716907	0.685236	13.924309
4717262	1.012230	13.924552
4717456	2.555849	13.924748
4717769	1.815417	13.925548
4717816	1.414211	13.925634
4718061	0.843652	13.925980
4718104	0.573407	13.926016
4719176	0.138603	13.926631
4719344	0.075839	13.926654
4719407	0.056027	13.926659
4719449	0.048585	13.926662
4722741	0.079447	13.926821
4722964	0.286665	13.926839
4725883	0.049477	13.927676
4728075	0.053267	13.927784
4729789	0.066167	13.927876
4730559	0.593740	13.927927
4730670	0.677079	13.927993
4730877	0.677079	13.928133
4731022	0.573200	13.928231
4731109	0.369448	13.928281
4731142	0.216101	13.928293
4731248	0.161819	13.928316
4731359	0.135075	13.928334
4731377	0.111176	13.928336
4731389	0.086388	13.928338
4731547	0.076745	13.928351
4731591	0.070471	13.928355
4732440	0.302752	13.928414
4732478	0.620471	13.928426
4732958	0.858169	13.928724
4733135	1.550125	13.928876
4734585	0.477963	13.931123
4734712	0.312842	13.931184
4735080	0.270388	13.931299
4735345	0.202156	13.931371
4735507	0.164000	13.931404
4737751	0.163202	13.931772
4738275	0.162876	13.931857
4739261	0.162660	13.932018
4739343	0.162638	13.932031
4739356	0.162421	13.932033
4739582	0.162361	13.932070
4740775	3.770739	13.932264
4741215	0.903177	13.933923
4741304	0.854236	13.934003
4741392	0.854404	13.934078
4741638	0.871729	13.934288
4741710	1.302892	13.934351
4741723	1.772751	13.934368
4742080	2.115014	13.935001
4742236	0.779056	13.935331
4742282	0.752112	13.935367
4742705	0.687333	13.935685
4742937	0.678870	13.935844
4743859	2.314655	13.936470
4744158	3.295537	13.937162
4744291	1.260945	13.937601
4745464	0.820110	13.939080
4745609	0.665818	13.939199
4746387	0.254308	13.939717
4746704	0.178232	13.939797
4747284	0.211474	13.939901
4747495	0.221022	13.939945
4747618	0.223088	13.939973
4748696	0.258111	13.940213
4749032	0.207008	13.940300
4749289	0.206955	13.940353
4750419	0.222955	13.940587
4750778	0.257429	13.940667
4751293	0.259318	13.940799
4751336	0.319907	13.940811
4751362	0.325352	13.940819
4751487	0.394477	13.940860
4751940	0.421089	13.941038
4752179	0.452814	13.941139
4752467	0.474515	13.941269
4752770	0.516750	13.941413
4753464	0.516586	13.941772
4754187	0.562823	13.942145
4754357	0.564876	13.942241
4754543	0.566512	13.942346
4754794	0.570871	13.942488
4755327	0.571009	13.942792
4755915	2.264358	13.943128
4756050	5.821060	13.943434
4756509	6.426752	13.946106
4756691	6.513803	13.947275
4756880	6.512714	13.948506
4757336	6.497488	13.951476
4757364	6.476991	13.951658
4757485	6.379022	13.952442
4757661	6.088218	13.953565
4757723	6.026053	13.953942
4757797	3.466806	13.954388
4758957	3.491888	13.958410
4759039	21.669056	13.958696
4759396	14.874897	13.966432
4759413	2.988889	13.966685
4759748	2.988889	13.967686
4762577	4.184217	13.976141
4762701	4.639316	13.976660
4762736	5.020440	13.976823
4762869	5.123526	13.977490
4763084	4.458818	13.978592
4763093	3.710486	13.978632
4763108	2.629937	13.978688
4763299	1.299030	13.979190
4763904	1.547658	13.979976
4764629	1.651286	13.981098
4764682	1.779006	13.981186
4765309	5.864732	13.982301
4766197	9.820623	13.987509
4766205	9.820234	13.987587
4767218	9.184786	13.997535
4767346	2.208492	13.998711
4767976	1.703483	14.000102
4768183	1.043221	14.000455
4768282	0.930021	14.000558
4769374	0.924562	14.001574
4769834	0.911149	14.001999
4769897	0.898521	14.002056
4770364	0.888012	14.002476
4770440	0.870398	14.002544
4771336	0.869857	14.003323
4771738	0.865767	14.003673
4772187	0.860194	14.004062
4773500	0.860211	14.005191
4773597	0.847958	14.005275
4773997	0.847710	14.005614
4774171	0.849492	14.005761
4774685	0.847623	14.006198
4775639	0.927711	14.007007
4776387	1.178415	14.007701
4777628	1.268231	14.009163
4777740	1.383670	14.009305
4778370	4.045197	14.010177
4778517	4.263922	14.010771
4778754	5.322112	14.011782
4778895	5.355131	14.012532
4779537	14.800124	14.015970
4779569	16.709914	14.016444
4779609	17.041453	14.017112
4779700	16.827830	14.018663
4779718	15.699441	14.018966
4779774	12.218726	14.019845
4779989	7.992091	14.022472
4780947	7.844463	14.030129
4781198	2.814421	14.032098
4781984	2.724592	14.034310
4782034	2.612795	14.034446
4782083	2.345166	14.034574
4782100	2.034138	14.034614
4783952	2.017925	14.038381
4785315	2.367928	14.041132
4785346	2.368153	14.041205
4785359	2.741144	14.041236
4785405	3.143726	14.041362
4785866	3.485339	14.042811
4785911	3.955657	14.042968
4786196	4.033574	14.044095
4786367	4.036208	14.044785
4786493	3.964251	14.045294
4786639	3.941485	14.045872
4786710	3.902697	14.046152
4787019	3.871505	14.047358
4787035	3.124183	14.047420
4787232	2.509069	14.048036
4787677	2.455640	14.049152
4787696	2.410488	14.049199
4787724	2.376112	14.049266
4788084	4.932338	14.050122
4788130	7.416190	14.050349
4788171	9.105797	14.050653
4788715	9.688921	14.055606
4789865	9.424927	14.066748
4789930	9.266843	14.067361
4790149	8.468165	14.069391
4790574	8.466421	14.072989
4790836	7.147602	14.075208
4790868	5.534971	14.075436
4791074	5.148585	14.076577
4791190	2.935540	14.077174
4791238	0.868832	14.077315
4791360	0.868687	14.077421
4791999	0.987606	14.077976
4792188	1.045315	14.078162
4792416	1.059067	14.078401
4792559	1.063828	14.078552
4793301	1.066139	14.079342
4793511	3.256990	14.079566
4793678	3.538221	14.080109
4793810	5.063182	14.080576
4794228	5.344612	14.082693
4794243	5.644555	14.082773
4794989	12.462797	14.086984
4795152	19.852894	14.089015
4795498	19.852894	14.095884
4795618	19.852894	14.098267
4795626	19.852894	14.098426
4795703	18.121255	14.099954
4795821	5.800113	14.102093
4796672	4.935058	14.107028
4797284	2.617616	14.110049
