position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
10741363	0.704734	27.354616
10741810	0.701371	27.354931
10743585	0.697615	27.356176
10745200	0.697661	27.357303
10746119	0.697953	27.357944
10746301	0.699402	27.358071
10747252	0.698568	27.358736
10747594	0.750033	27.358975
10752513	0.804023	27.362664
10754632	0.806535	27.364368
10755160	0.812171	27.364794
10757320	1.682473	27.366548
10757474	2.981662	27.366807
10757503	4.340300	27.366894
10757652	4.795462	27.367541
10758574	0.509888	27.371962
10759270	0.337045	27.372317
10759368	0.201778	27.372350
10759576	0.171932	27.372392
10760094	0.166871	27.372481
10762799	0.166871	27.372932
10762818	0.166020	27.372935
10762993	0.418855	27.372964
10763716	0.576376	27.373267
10764594	1.163903	27.373773
10764762	3.498107	27.373969
10764902	0.800777	27.374459
10764981	0.159309	27.374522
10765209	0.106480	27.374558
10765484	0.106437	27.374588
10766713	0.106031	27.374718
10767130	0.106265	27.374763
10768198	0.106705	27.374876
10768446	0.105821	27.374902
10768926	0.104356	27.374953
10769351	0.102940	27.374998
10769528	0.101225	27.375016
10769792	0.101204	27.375043
10770280	0.099613	27.375092
10771764	0.099652	27.375240
10771810	0.099597	27.375244
10773295	0.099548	27.375392
10773784	0.102170	27.375441
10774093	0.104507	27.375473
10774268	0.107975	27.375491
10774278	0.108000	27.375492
10774865	0.119381	27.375555
10775044	0.137547	27.375577
10775203	0.160470	27.375599
10775249	0.191168	27.375606
10775537	0.237524	27.375661
10775666	0.273895	27.375692
10775814	0.331107	27.375732
10776885	0.337815	27.376087
10778976	0.337478	27.376793
10781802	0.376850	27.377747
10783109	0.356836	27.378239
10783281	0.346220	27.378301
10783690	0.345991	27.378442
10783871	0.344372	27.378505
10784088	0.344658	27.378580
10785488	0.494187	27.379062
10785838	0.691534	27.379235
10785890	0.843410	27.379271
10786337	0.427987	27.379648
10786843	0.337673	27.379865
10787629	0.347600	27.380130
10787653	0.357576	27.380138
10788013	0.858756	27.380267
10788306	0.535403	27.380519
10789111	0.356642	27.380950
10789209	0.202445	27.380985
10791443	0.204987	27.381437
10791539	0.205166	27.381457
10791733	0.201741	27.381497
10792151	0.201319	27.381581
10792882	0.201820	27.381728
10793704	0.205512	27.381894
10794640	0.239278	27.382086
10794663	0.275116	27.382092
10794679	0.303584	27.382096
10795836	0.717278	27.382447
10795925	1.498127	27.382511
10796544	1.485425	27.383439
10796661	1.472848	27.383612
10796701	1.471412	27.383671
10796861	1.438305	27.383907
10797598	0.766237	27.384967
10798084	0.682980	27.385339
10798217	0.658058	27.385430
10798241	0.657632	27.385446
10798634	0.653633	27.385704
10798926	0.656387	27.385895
10799013	0.660307	27.385952
10799513	0.651219	27.386282
10800006	1.028626	27.386603
10800557	0.936505	27.387170
10800875	0.256547	27.387468
10801964	0.232081	27.387747
10803196	0.231855	27.388033
10803413	0.231732	27.388084
10803491	0.231357	27.388102
10803518	0.231172	27.388108
10803897	0.230797	27.388196
10804162	0.230389	27.388257
10804971	0.230197	27.388443
10805211	0.230112	27.388498
10805894	0.230124	27.388655
10805957	0.229818	27.388670
10806033	0.231184	27.388687
10806079	0.231937	27.388698
10808813	0.680123	27.389332
10808954	0.897788	27.389428
10809288	1.256286	27.389728
10810391	1.612127	27.391114
10810904	1.436321	27.391941
10811581	1.443807	27.392913
10811612	1.446635	27.392958
10812285	2.395822	27.393931
10813179	31.034824	27.396073
10814742	0.881743	27.444581
10816188	0.887040	27.445856
10816607	0.928213	27.446227
10817052	1.279590	27.446640
10817534	1.830100	27.447257
10817993	1.830241	27.448097
10818066	1.815152	27.448231
10818235	1.800896	27.448538
10818236	1.745559	27.448539
10818330	1.744485	27.448703
10818334	1.285970	27.448710
10819276	1.185386	27.449922
10819450	0.856032	27.450128
10823090	0.605361	27.453244
10823600	0.539822	27.453553
10823948	0.493135	27.453741
10824297	0.401412	27.453913
10824615	0.321771	27.454040
10826752	0.321434	27.454728
10830004	0.320940	27.455773
10830184	0.225753	27.455831
10834538	0.220872	27.456814
10834556	0.215219	27.456818
10835712	0.215078	27.457067
10835991	0.214863	27.457127
10836166	0.214564	27.457164
10838665	0.256080	27.457701
10838701	0.296983	27.457710
10838925	0.348434	27.457776
10839109	0.422512	27.457840
10839277	0.495746	27.457911
10839294	0.540677	27.457920
10839664	0.539783	27.458120
10841422	3.591890	27.459069
10841682	3.613802	27.460003
10841701	3.634647	27.460071
10841749	3.642350	27.460246
10841838	1.214065	27.460570
10842654	1.214710	27.461561
10842919	0.737126	27.461883
10843181	0.603359	27.462076
10843576	0.541022	27.462314
10845159	0.649005	27.463170
10848966	0.715139	27.465641
10849954	4.061253	27.466348
10856802	3.837316	27.494159
10857086	1.982671	27.495249
10857443	1.590097	27.495957
10858664	1.506272	27.497898
10858704	1.410707	27.497959
10860619	1.246826	27.500660
10861143	1.229646	27.501313
10861237	1.174073	27.501429
10863078	1.179462	27.503591
10863677	1.306507	27.504297
10864011	7.077890	27.504733
10865392	7.303424	27.514508
10867236	6.435473	27.527975
10867629	5.103879	27.530505
10867644	5.104549	27.530581
10868225	0.329869	27.533547
10868499	0.329646	27.533637
10868648	0.329406	27.533686
10868743	0.329136	27.533718
10869497	0.329111	27.533966
10869607	0.329093	27.534002
10869637	0.329093	27.534012
10869696	0.329085	27.534031
10870144	0.329085	27.534179
10870167	0.329085	27.534186
10870330	0.329068	27.534240
10870412	0.329068	27.534267
10870511	0.329076	27.534300
10870529	0.329076	27.534306
10870729	0.329076	27.534371
10871170	0.327845	27.534516
10871773	0.317467	27.534714
10872706	0.258647	27.535010
10873552	0.261230	27.535229
10874095	0.296231	27.535371
10876141	0.398104	27.535977
10877114	0.424100	27.536364
10877488	0.429129	27.536523
10877903	0.438157	27.536701
10878588	0.440854	27.537001
10878850	1.829184	27.537117
10879255	0.516927	27.537858
10879696	0.498838	27.538086
10881210	0.506393	27.538841
10881442	0.518891	27.538958
10881527	0.524575	27.539002
10881998	0.602949	27.539249
10882051	0.696067	27.539281
10882887	0.758366	27.539863
10883013	0.954084	27.539959
10883573	2.603594	27.540493
10883796	12.070089	27.541074
10884869	12.164008	27.554025
10885174	12.228011	27.557735
10885416	12.206505	27.560694
10885662	26.123860	27.563697
10885959	45.689297	27.571456
10886076	45.689297	27.576801
10886319	45.689297	27.587904
10886444	45.689297	27.593615
10886953	45.689297	27.616871
10887113	45.689297	27.624181
10888104	36.085090	27.669459
10888262	35.960535	27.675161
10889621	37.301761	27.724031
10889677	40.110116	27.726120
10890737	40.110116	27.768637
10891369	39.982717	27.793986
10891477	9.441099	27.798304
10892071	9.289382	27.803912
10892634	9.290962	27.809142
10892650	9.291442	27.809291
10892944	7.776094	27.812023
10893000	5.896985	27.812458
10893070	3.567180	27.812871
10893094	1.731132	27.812957
10893799	1.699540	27.814177
10895679	17.237137	27.817372
10895717	17.354819	27.818027
10895932	17.495307	27.821758
10896036	17.621723	27.823578
10897009	17.816721	27.840724
10897610	17.814535	27.851432
10897631	17.814535	27.851806
10898016	17.810585	27.858664
10898039	17.806723	27.859074
10898453	3.002684	27.866446
10898743	2.855715	27.867317
10898819	2.657054	27.867534
10898981	2.026843	27.867964
10899108	2.017392	27.868222
10899349	2.016236	27.868708
10899496	2.036860	27.869004
10899694	2.016165	27.869408
10899777	2.017102	27.869575
10899805	2.019172	27.869631
10899825	2.016046	27.869672
10899876	2.018310	27.869775
10900071	2.018235	27.870168
10900398	2.066221	27.870828
10900668	4.415480	27.871386
10900745	5.732001	27.871726
10900814	10.675163	27.872122
10901175	10.732256	27.875975
10901906	9.969800	27.883821
10901917	8.433357	27.883930
10902809	7.589202	27.891453
10902920	0.296037	27.892295
10904114	0.248354	27.892649
10905061	0.242783	27.892884
10905381	0.239849	27.892962
10905613	0.237751	27.893017
10905820	0.235967	27.893066
10906060	0.234820	27.893123
10906609	0.234336	27.893252
10907016	0.234589	27.893347
10907212	0.234334	27.893393
10908281	0.242345	27.893644
10908985	0.491450	27.893814
10909088	0.661254	27.893865
10909673	0.571409	27.894252
10909840	0.465053	27.894347
10909872	0.409808	27.894362
10909889	0.398040	27.894369
10910063	0.722306	27.894438
10911351	0.722517	27.895369
10911522	0.302313	27.895492
10912516	0.278405	27.895793
10913903	0.277771	27.896179
10914311	0.277516	27.896292
10915278	0.269853	27.896561
10915344	0.262490	27.896578
10915412	0.255939	27.896596
10915554	0.252323	27.896633
10915632	0.250637	27.896652
10915710	0.249866	27.896672
10915873	0.249792	27.896713
10916181	0.250160	27.896790
10916233	0.250438	27.896803
10916652	0.252626	27.896907
10916803	0.257492	27.896946
10916890	0.308906	27.896968
10916950	0.447166	27.896987
10917049	0.444656	27.897031
10917143	0.371738	27.897073
10917167	0.337157	27.897082
10917434	0.273409	27.897172
10918509	0.271781	27.897465
10918749	0.270202	27.897531
10918828	0.268295	27.897552
10919258	0.267590	27.897667
10919420	0.283397	27.897711
10919459	0.310609	27.897722
10919525	0.481376	27.897742
10919750	1.021322	27.897851
10919796	1.675412	27.897898
10920232	0.320666	27.898628
10920401	0.319380	27.898682
10920828	0.615017	27.898819
10921807	1.883411	27.899421
10922664	5.754203	27.901035
10922752	5.614802	27.901541
10923029	0.090130	27.903097
10923372	0.051492	27.903127
10923827	0.050141	27.903151
10924291	0.050027	27.903174
10924376	0.050078	27.903178
10924833	0.051058	27.903201
10924848	0.128491	27.903202
10924905	1.417796	27.903209
10924995	2.626941	27.903337
10925534	2.676555	27.904753
10926155	6.496767	27.906415
10927598	12.681121	27.915790
10927617	18.440878	27.916031
10928005	18.878195	27.923186
10928883	18.504621	27.939761
10928995	17.921177	27.941833
10929027	17.463943	27.942407
10929048	17.048273	27.942774
10929499	16.516573	27.950462
10930462	1.822298	27.966368
10930960	0.389778	27.967275
10930980	0.354974	27.967283
10931351	0.353422	27.967415
10931604	0.106244	27.967504
10931787	0.105130	27.967524
10932977	0.105124	27.967649
10933468	0.105123	27.967700
10933534	0.105123	27.967707
10933575	0.104273	27.967712
10934647	0.102816	27.967823
10935168	0.102816	27.967877
10935260	0.101971	27.967887
10935730	0.100737	27.967934
10936375	0.096922	27.967999
10936712	0.091293	27.968032
10936897	0.086026	27.968049
10938783	0.083609	27.968211
10938807	0.083609	27.968213
10939187	0.078958	27.968245
10939375	0.075717	27.968260
10939391	0.071969	27.968261
10939894	0.065603	27.968297
10940021	0.055448	27.968306
10940049	0.043502	27.968307
10941338	0.043502	27.968363
10941804	0.043504	27.968383
10942090	0.043504	27.968396
10942098	0.039616	27.968396
10942402	0.039622	27.968408
10943290	0.039622	27.968444
10943386	0.040270	27.968447
10943596	0.040270	27.968456
10943634	0.042125	27.968457
10944017	0.048494	27.968473
10944341	0.048494	27.968489
10944407	0.079078	27.968492
10944441	0.110611	27.968495
10944833	9.964764	27.968538
10945096	9.964764	27.971159
10945406	10.005951	27.974248
10945678	10.005951	27.976970
10945800	7.609706	27.978191
10945936	1.599806	27.979225
10946312	0.600647	27.979827
10946683	0.592952	27.980050
10947688	0.592952	27.980646
10948096	0.586981	27.980888
10949397	0.586981	27.981651
10949485	0.584993	27.981703
10949811	0.583667	27.981894
10951175	0.583325	27.982690
10951502	0.583382	27.982881
10952731	0.583701	27.983598
10953602	0.585116	27.984106
10954200	0.584532	27.984456
10958454	0.649678	27.986942
10958625	0.920450	27.987054
10958907	1.449248	27.987313
10961233	1.469563	27.990684
10962084	1.472429	27.991935
10962359	1.471117	27.992340
10962727	1.466087	27.992881
10964501	1.534819	27.995482
10964561	1.681943	27.995574
10965557	1.699823	27.997249
10965573	1.723612	27.997276
10965708	1.751839	27.997509
10966645	2.522097	27.999150
10968101	7.987501	28.002823
10969958	14.715115	28.017655
10970418	14.788718	28.024424
10972332	0.423662	28.052730
10976886	0.416449	28.054659
10976919	0.409468	28.054673
10977384	0.406876	28.054863
10977672	0.405646	28.054981
10977734	0.405433	28.055006
10979009	0.405547	28.055523
10979136	0.405564	28.055574
10980401	0.405394	28.056087
10981220	0.405125	28.056419
10983159	0.404629	28.057205
10985052	0.404765	28.057971
10988233	0.494412	28.059258
10988773	0.525991	28.059525
10989707	0.806313	28.060017
10989991	1.095963	28.060246
10990546	1.549066	28.060854
10991039	9.253563	28.061618
10994580	9.251756	28.094384
10995607	9.253154	28.103886
10995861	9.247215	28.106236
10995958	9.227418	28.107133
10996124	9.000656	28.108665
10996464	8.807622	28.111725
10996628	8.557648	28.113170
11000177	8.407828	28.143541
11000668	3.955877	28.147669
11001923	3.748953	28.152634
11004766	3.747184	28.163292
11005072	3.745831	28.164439
11005095	3.755818	28.164525
11007459	3.769720	28.173403
11007679	3.783247	28.174233
11009025	3.822503	28.179325
11011217	3.827631	28.187704
11011420	4.026599	28.188481
11013944	3.974110	28.198644
11014217	3.927775	28.199729
11014972	3.880925	28.202695
11015265	3.861398	28.203832
11015902	3.657210	28.206291
11017171	3.486000	28.210932
11017278	3.278524	28.211305
11018510	3.008648	28.215344
11020875	3.006460	28.222460
11025242	3.132917	28.235589
11026414	3.155559	28.239261
11026693	4.786445	28.240141
11027059	5.749339	28.241893
11027508	5.749902	28.244475
11027570	5.767206	28.244831
11029585	4.854971	28.256452
11031641	4.855158	28.266434
11032473	4.826907	28.270473
11033467	4.824553	28.275271
11034077	4.822565	28.278214
11035599	6.467438	28.285554
11037081	4.516470	28.295139
11038424	4.022558	28.301205
11038558	3.879907	28.301744
11038798	3.867113	28.302675
11038832	3.856759	28.302806
11040228	3.747839	28.308190
11040752	3.513146	28.310154
11040785	3.287214	28.310270
11040951	2.780227	28.310816
11041201	2.723785	28.311511
11041343	0.824400	28.311898
11041454	0.338087	28.311989
11043077	0.337102	28.312538
11044296	0.339600	28.312949
11044322	0.343216	28.312958
11046519	0.600891	28.313712
11046826	1.354109	28.313896
11048530	1.562512	28.316204
11049925	1.828295	28.318383
11050454	1.982730	28.319350
11050509	2.024610	28.319459
11050821	2.024974	28.320091
11051056	2.023065	28.320567
11051265	1.899070	28.320990
11051603	1.889787	28.321632
11051636	1.848108	28.321694
11052235	1.846977	28.322801
11052623	1.849873	28.323518
11052645	1.851360	28.323558
11052740	1.857240	28.323734
11053154	1.853647	28.324503
11053277	1.870770	28.324731
11053455	1.907001	28.325064
11053604	1.816603	28.325348
11053690	1.852868	28.325505
11053768	1.755053	28.325649
11054110	1.742451	28.326249
11054161	1.738571	28.326338
11054217	1.730156	28.326436
11054261	1.722072	28.326512
11055149	0.826830	28.328041
11055263	0.433020	28.328135
11055657	0.374489	28.328306
11056618	0.346418	28.328666
11056782	0.308216	28.328722
11061295	0.308216	28.330113
11061447	0.308151	28.330160
11062625	0.308151	28.330523
11072768	0.339612	28.333649
11073009	0.548266	28.333731
11073445	0.590631	28.333970
11073808	1.774186	28.334184
11073971	1.841824	28.334473
11074570	2.628243	28.335577
11074631	2.587235	28.335737
11076402	2.604742	28.340319
11077441	3.228847	28.343025
11077803	4.579557	28.344194
11078077	4.697064	28.345449
11078882	4.215703	28.349230
11078947	3.169982	28.349504
11079050	2.760283	28.349830
11079075	2.488650	28.349899
11079277	2.469959	28.350402
11079300	2.477194	28.350459
11079437	2.489628	28.350798
11079526	2.499411	28.351020
11079702	2.507072	28.351460
11079716	2.513260	28.351495
11079867	2.513836	28.351874
11080021	2.514020	28.352262
11080406	2.514361	28.353229
11081119	1.936258	28.355022
11081993	1.936216	28.356715
11082588	1.936213	28.357867
11082923	1.936213	28.358515
11083212	1.936291	28.359075
11085751	1.936293	28.363991
11087894	1.939984	28.368140
11087978	1.944752	28.368303
11088287	1.983730	28.368904
11088545	1.997581	28.369416
11089607	2.010824	28.371538
11089803	2.029879	28.371932
11090416	2.083841	28.373176
11091271	2.121054	28.374958
11092446	2.101769	28.377450
11092692	2.085309	28.377967
11093237	2.054614	28.379103
11093302	2.023015	28.379237
11094177	1.450307	28.381007
11095242	1.444811	28.382552
11096989	1.713290	28.385076
11097002	2.057085	28.385098
11097725	1.468219	28.386585
11097841	1.391664	28.386756
11097989	1.389598	28.386962
11098392	1.389596	28.387522
11098451	1.389573	28.387604
11098474	1.389573	28.387636
11098690	1.389596	28.387936
11099323	1.389589	28.388815
11099347	1.389590	28.388849
11099402	1.389756	28.388925
11099579	1.391805	28.389171
11099583	1.393754	28.389177
11099640	1.399356	28.389256
11099677	1.412900	28.389308
11099740	1.455279	28.389397
11099815	1.535181	28.389506
11100023	1.648822	28.389825
11100246	1.704900	28.390193
11100665	17.017996	28.390907
11101422	17.934385	28.403790
11103627	17.932398	28.443335
11103773	17.929689	28.445954
11104238	17.455741	28.454291
11104635	17.160483	28.461221
11104942	3.667573	28.466489
11105002	0.761718	28.466709
11105527	0.694101	28.467109
11105794	0.658519	28.467294
11108143	0.675204	28.468841
11108553	0.725867	28.469118
11109199	0.759941	28.469587
11109461	0.759915	28.469786
11109556	0.779312	28.469858
11109605	0.779445	28.469896
11110598	0.664802	28.470670
11111361	0.641195	28.471178
11113184	0.544285	28.472347
11114132	0.576670	28.472863
11115471	0.463129	28.473635
11115493	0.353899	28.473645
11115764	0.266306	28.473741
11115887	0.255105	28.473774
11116128	0.206510	28.473835
11118163	0.204756	28.474255
11119088	0.206288	28.474445
11119194	0.208678	28.474467
11119900	0.224858	28.474614
11119949	0.223315	28.474625
11120559	2.624589	28.474761
11120654	2.624447	28.475010
11121257	2.624258	28.476593
11121723	2.624761	28.477816
11121983	3.190593	28.478498
11122830	3.655360	28.481201
11123174	1.748038	28.482458
11124377	1.979293	28.484561
11124771	2.026407	28.485341
11124838	2.099228	28.485477
11125334	2.861683	28.486518
11126030	2.280762	28.488510
11126125	1.910022	28.488726
11127252	1.907539	28.490879
11127902	1.898285	28.492119
11129408	1.895244	28.494978
11129986	1.891761	28.496073
11130134	1.891356	28.496353
11130229	1.888925	28.496533
11131123	7.269625	28.498221
11132024	13.004583	28.504771
11134965	1.132187	28.543018
11135593	1.130839	28.543729
11135702	1.126550	28.543852
11137052	1.125597	28.545373
11139606	1.127125	28.548248
11142635	13.966543	28.551662
11143493	14.108745	28.563645
11147540	1.775881	28.620743
11147789	1.701512	28.621185
11148168	1.702600	28.621830
11148375	1.704053	28.622183
11148440	1.707045	28.622293
11150247	1.703554	28.625378
11150791	1.396944	28.626305
11150893	1.382377	28.626447
11151987	1.380365	28.627960
11152076	1.376082	28.628082
11152815	1.375294	28.629099
11152870	1.375016	28.629175
11153115	1.375016	28.629512
11153342	1.455882	28.629824
11153447	1.455567	28.629977
11153555	3.122788	28.630134
11153839	1.358085	28.631021
11154039	1.357899	28.631293
11154439	1.346868	28.631836
11154608	1.343446	28.632063
11154734	1.343032	28.632233
11154824	1.340468	28.632354
11155969	1.341928	28.633888
11156196	1.403811	28.634193
11156467	1.549808	28.634573
11156494	1.580018	28.634615
11156526	1.594846	28.634666
11156542	1.694709	28.634691
11156722	1.165051	28.634996
11158228	2.513344	28.636751
11158734	2.518036	28.638023
11158773	0.506506	28.638121
11158885	0.507754	28.638178
11160122	0.501752	28.638806
11160125	0.496934	28.638807
11160310	0.489866	28.638899
11160690	0.731031	28.639085
11161987	0.428024	28.640033
11162208	0.428024	28.640128
11162361	0.394767	28.640194
11162536	0.393421	28.640263
11162724	0.386944	28.640337
11163192	0.382576	28.640518
11163635	0.382400	28.640687
11163764	0.382305	28.640736
11164660	0.361092	28.641079
11166956	0.362477	28.641908
11167504	0.367915	28.642107
11167687	0.374452	28.642174
11167757	0.383467	28.642200
11167949	0.392296	28.642274
11167970	0.398573	28.642282
11168211	0.396999	28.642378
11168425	0.395508	28.642463
11168611	0.395076	28.642537
11169452	0.394740	28.642869
11169720	0.395561	28.642975
11169773	0.395869	28.642996
11171739	0.477826	28.643774
11171790	0.577940	28.643798
11171813	0.577940	28.643812
11172828	0.605246	28.644398
11173015	0.610765	28.644511
11173089	0.618498	28.644557
11176432	3.114410	28.646624
11176969	42.715066	28.648297
11177084	43.883127	28.653209
11177105	44.729564	28.654131
11177200	44.809519	28.658380
11177254	44.815871	28.660800
11177588	44.822547	28.675768
11178196	44.823786	28.703020
11178268	44.823786	28.706247
11178289	44.823786	28.707189
11178293	44.823786	28.707368
11178368	9.702804	28.710730
11179153	41.393225	28.718347
11179258	44.867484	28.722693
11179940	44.867484	28.753292
11180403	44.867484	28.774066
11180696	39.802495	28.787212
11180892	11.703639	28.795014
11181255	1.740693	28.799262
11181602	1.744747	28.799866
11182142	1.611915	28.800808
11182390	1.641247	28.801208
11182837	1.708936	28.801942
11183322	8.017361	28.802770
11183340	11.988347	28.802915
11183458	11.971270	28.804329
11183519	1.090763	28.805060
11183786	0.732807	28.805351
11184015	0.465746	28.805519
11184066	0.177389	28.805542
11184881	0.176546	28.805687
11185157	0.177253	28.805736
11185387	0.178688	28.805776
11185509	0.179357	28.805798
11185642	0.181022	28.805822
11186234	0.179759	28.805929
11186364	0.178194	28.805953
11186690	0.173208	28.806011
11186915	0.171330	28.806050
11187003	0.170664	28.806065
11188009	0.178432	28.806236
11188048	0.727196	28.806243
11188071	0.730874	28.806260
11188372	12.645121	28.806480
11189569	12.621070	28.821616
11191714	12.621070	28.848689
11191862	12.621070	28.850556
11192169	12.621070	28.854431
11192281	11.281673	28.855845
11192738	10.971407	28.861000
11194504	4.125851	28.880376
11195563	4.101461	28.884745
11196479	2.413499	28.888502
11196531	1.439750	28.888628
11196855	0.330784	28.889094
11197243	0.214055	28.889222
11197816	0.206599	28.889345
11198280	0.203612	28.889441
11199904	0.204869	28.889772
11200942	0.221512	28.889984
11200979	0.240493	28.889992
11200993	0.258310	28.889996
11201111	0.281740	28.890026
11202520	0.472911	28.890423
11203577	0.567144	28.890923
11206562	0.650126	28.892616
11208436	0.862782	28.893834
11209792	0.861939	28.895004
11209878	0.845679	28.895078
11209951	0.839269	28.895140
11210048	0.852353	28.895222
11210763	0.848727	28.895831
11211080	0.852077	28.896100
11211784	0.865260	28.896700
11211987	0.863211	28.896876
11216005	0.861052	28.900344
11216586	0.861029	28.900844
11217532	0.860779	28.901659
11218707	0.860983	28.902670
11218808	0.861358	28.902757
11219322	0.861128	28.903200
11219394	0.860660	28.903262
11221595	0.359938	28.905156
11222079	0.278438	28.905330
11222734	0.278444	28.905513
11223006	0.277916	28.905589
11223323	0.277909	28.905677
11224079	0.277957	28.905887
11224176	0.277856	28.905914
11224231	0.278401	28.905929
11224307	0.281882	28.905950
11224354	0.296337	28.905963
11224534	4.147251	28.906017
11224597	4.224158	28.906278
11224846	7.353505	28.907330
11225166	7.401674	28.909683
11225355	9.975185	28.911082
11225528	3.982432	28.912808
11226501	1.710584	28.916682
11226597	0.553398	28.916847
11226678	0.227567	28.916892
11227108	0.224559	28.916989
11227118	0.223589	28.916992
11227352	0.281829	28.917044
11228108	0.230560	28.917257
11228327	0.227126	28.917308
11228500	0.223706	28.917347
11228589	0.220968	28.917367
11228595	0.219834	28.917368
11228689	0.215373	28.917389
11228884	0.211758	28.917431
11229733	0.210938	28.917610
11229812	0.209274	28.917627
11229815	0.207882	28.917628
11230219	0.207371	28.917712
11230348	0.206340	28.917739
11230466	0.205856	28.917763
11231513	0.207301	28.917978
11231996	0.208663	28.918079
11232535	0.208342	28.918191
11232704	0.209890	28.918226
11232929	0.210932	28.918273
11233262	0.211015	28.918344
11233976	0.211052	28.918494
11234035	0.212618	28.918507
11234195	0.251128	28.918541
11234619	8.208266	28.918647
11234884	12.210101	28.920822
11235162	15.749667	28.924217
11236566	15.749667	28.946329
11236791	15.683642	28.949873
11237826	7.421830	28.966106
11238992	4.989745	28.974760
11239035	3.930631	28.974974
11239600	5.273576	28.977195
11239842	9.720340	28.978471
11239875	11.506007	28.978792
11240422	12.442231	28.985086
11242328	6.736784	29.008801
11242835	0.239550	29.012216
11244165	0.191357	29.012535
11244321	0.191318	29.012565
11244350	0.191461	29.012570
11245099	0.192677	29.012713
11245220	0.193981	29.012737
11245539	0.198616	29.012799
11245732	0.236232	29.012837
11246505	0.201908	29.013020
11246741	0.202997	29.013067
11246869	0.199168	29.013093
11247245	0.204957	29.013168
11248271	0.284899	29.013378
11249920	0.321448	29.013848
11249983	0.614904	29.013868
11250219	0.756646	29.014014
11250454	0.878129	29.014191
11250716	0.908972	29.014421
11250964	0.826327	29.014647
11250968	0.862110	29.014650
11251001	0.834985	29.014679
11251153	0.888333	29.014806
11251341	1.155782	29.014973
11251441	1.292133	29.015088
11251552	0.666229	29.015232
11251880	2.399008	29.015450
11253935	3.836001	29.020380
11254004	5.423439	29.020645
11255254	5.498496	29.027424
11255351	7.756152	29.027957
11255602	7.806670	29.029904
11255878	9.430254	29.032059
11256014	9.430440	29.033341
11256032	10.866165	29.033511
11256800	10.801112	29.041856
11256986	10.779712	29.043865
11257545	10.446665	29.049891
11257665	2.768056	29.051145
11257702	2.772662	29.051247
11257803	2.662692	29.051527
11257992	0.419890	29.052030
11258590	0.419364	29.052282
11258598	0.418521	29.052285
11258921	0.405546	29.052420
11258956	0.387946	29.052434
11259037	0.360351	29.052466
11259135	0.294559	29.052501
11259514	0.099199	29.052613
11260620	0.086088	29.052722
11261091	0.150942	29.052763
11261219	0.254094	29.052782
11262638	0.271516	29.053143
11263057	0.274409	29.053257
11264613	0.169846	29.053684
11264707	0.039137	29.053700
11265939	0.036558	29.053748
11265963	0.034306	29.053749
11266245	0.032102	29.053758
11266847	0.033200	29.053778
11267101	0.034898	29.053786
11267173	0.038142	29.053789
11267925	0.041573	29.053817
11271821	1.150710	29.053979
11272292	1.003847	29.054521
11272348	0.876734	29.054577
11272664	0.689415	29.054854
11272698	0.481287	29.054878
11272955	0.447893	29.055002
11274127	3.930393	29.055527
11276045	2.699129	29.063065
11276082	1.913991	29.063165
11276490	0.388823	29.063946
11278401	0.388922	29.064689
11281789	0.388150	29.066007
11281845	0.388335	29.066028
11283077	0.387599	29.066507
11284135	0.387645	29.066917
11286772	0.387572	29.067939
11286954	0.387271	29.068010
11287657	0.386638	29.068282
11290592	0.384666	29.069417
11292511	0.384106	29.070155
11295133	0.390421	29.071162
11295961	0.394429	29.071485
11296445	0.400182	29.071676
11296461	0.403175	29.071682
11296781	0.406845	29.071811
11297272	0.416808	29.072011
11298169	0.544728	29.072385
11301518	0.744860	29.074209
11302406	0.798892	29.074871
11302507	0.837083	29.074951
11302718	0.849861	29.075128
11304685	0.846185	29.076800
11305371	0.857870	29.077380
11305875	1.529027	29.077813
11305909	2.167335	29.077865
11305944	2.651613	29.077940
11306034	2.652553	29.078179
11306043	2.441311	29.078203
11306116	2.161077	29.078381
11306190	1.905321	29.078541
11306268	1.857719	29.078690
11306660	1.860650	29.079418
11306675	1.864894	29.079446
11306829	1.861739	29.079733
11307067	1.269543	29.080176
11307093	0.514586	29.080209
11307195	0.330596	29.080262
11307580	0.317271	29.080389
11307954	0.214053	29.080508
11308609	0.213882	29.080648
11309317	0.214330	29.080799
11309476	0.214930	29.080833
11309545	0.215730	29.080848
11309843	0.218406	29.080912
11310500	0.242721	29.081056
11312021	0.242732	29.081425
11312318	0.272310	29.081497
11313569	0.271553	29.081838
11314112	2.844066	29.081985
11314634	11.339419	29.083470
11315619	74.177906	29.094639
11316401	74.177906	29.152646
11316538	45.340807	29.162809
11317061	8.892292	29.186522
11317600	7.428053	29.191315
11317932	1.735963	29.193781
11318982	1.746500	29.195604
11319186	1.734861	29.195960
11319387	1.702841	29.196309
11319696	0.985699	29.196835
11320392	0.794214	29.197521
11322305	0.634556	29.199040
11323957	0.580474	29.200089
11324278	0.512512	29.200275
11324300	0.446327	29.200286
11326270	0.444666	29.201166
11327461	0.444605	29.201695
11327616	0.444747	29.201764
11328428	0.445656	29.202125
11329826	0.452184	29.202748
11329842	0.464261	29.202755
11330291	0.550118	29.202964
11330844	3.048541	29.203268
11330857	4.535587	29.203308
11332795	1.057005	29.212098
11333169	0.458905	29.212493
11333837	0.431658	29.212800
